id,dateAdded,dateUpdated,brand,primaryCategories,colors,name,prices.amountMax,prices.amountMin,prices.availability,prices.color,prices.currency,prices.offer,prices.size
8418,2019-04-18T03:02:45Z,2019-04-18T03:02:45Z,Very Volatile,Shoes,Brown,Very Volatile Womens Shakee Cowgirl Braided Booties,24.29,24.29,FALSE,Brown,USD,Online only,9 Medium BM
8419,2019-04-18T03:02:45Z,2019-04-18T03:02:45Z,SummitFashions,Shoes,White,6 Inch Women's Sexy Evening Shoes High Heel Sandal Ankle Strap Black Red White,67.89,67.89,TRUE,White,USD,Online only: 21% off,8
8420,2019-04-18T03:02:45Z,2019-04-18T03:02:45Z,Very Volatile,Shoes,Brown,Very Volatile Womens Shakee Cowgirl Braided Booties,22.99,22.99,FALSE,Brown,USD,Online only,6.5 Medium BM
8421,2019-04-18T03:02:44Z,2019-04-18T03:02:44Z,SummitFashions,Shoes,Red,6 Inch Women's Sexy Evening Shoes High Heel Sandal Ankle Strap Black Red White,67.89,67.89,TRUE,Red,USD,Online only: 21% off,7
8422,2019-04-18T03:02:18Z,2019-04-18T03:02:40Z,INC International Concepts,Shoes,Black,Inc International Concepts Womens Frankll Leather Closed Toe Knee High Fashio...,75.04,75.04,FALSE,Black,USD,Online only: 58% off,11
8423,2019-04-18T03:02:18Z,2019-04-18T03:02:39Z,INC International Concepts,Shoes,Black/Cognac,Inc International Concepts Womens Frankll Leather Closed Toe Knee High Fashio...,122.06,122.06,TRUE,Black/Cognac,USD,Online only: 32% off,10
8424,2019-04-18T03:02:18Z,2019-04-18T03:02:39Z,INC International Concepts,Shoes,Cognac,Inc International Concepts Womens Frankll Leather Closed Toe Knee High Fashio...,899,899,FALSE,Cognac,USD,Online only,6
8425,2019-04-18T03:02:18Z,2019-04-18T03:02:39Z,INC International Concepts,Shoes,Cognac,Inc International Concepts Womens Frankll Leather Closed Toe Knee High Fashio...,115.96,115.96,TRUE,Cognac,USD,Online only: 35% off,8
8426,2019-04-18T03:02:39Z,2019-04-18T03:02:39Z,Style Co.,Shoes,Coffee,Style Co. Womens Mandyy Closed Toe Ankle Cowboy Boots,39.98,39.98,TRUE,Coffee,USD,Online only: 50% off,9.5
8427,2019-04-18T03:02:18Z,2019-04-18T03:02:39Z,INC International Concepts,Shoes,Cognac,Inc International Concepts Womens Frankll Leather Closed Toe Knee High Fashio...,59.6,59.6,TRUE,Cognac,USD,Online only: 67% off,6
8428,2019-04-18T03:02:18Z,2019-04-18T03:02:39Z,INC International Concepts,Shoes,Black cog,Inc International Concepts Womens Frankll Leather Closed Toe Knee High Fashio...,75.04,75.04,FALSE,Black cog,USD,Online only: 58% off,10.5
8429,2019-04-18T03:02:18Z,2019-04-18T03:02:39Z,INC International Concepts,Shoes,Black,Inc International Concepts Womens Frankll Leather Closed Toe Knee High Fashio...,79.99,79.99,TRUE,Black,USD,Online only: 56% off,7
8430,2019-04-18T03:02:18Z,2019-04-18T03:02:39Z,INC International Concepts,Shoes,Cognac,Inc International Concepts Womens Frankll Leather Closed Toe Knee High Fashio...,69.98,69.98,TRUE,Cognac,USD,Online only: 61% off,5.5
8431,2019-04-18T03:02:38Z,2019-04-18T03:02:38Z,Callisto,Shoes,Nude,Callisto Spring Thong Wedge Sandals,38.16,38.16,TRUE,Nude,USD,Online only: 55% off,10M
8432,2019-04-18T03:02:36Z,2019-04-18T03:02:36Z,Beacon,Shoes,White,Beacon Womens Mercedes Open Toe Casual Platform Sandals,34.97,34.97,TRUE,White,USD,Online only: 30% off,9.5
8433,2019-04-18T03:02:35Z,2019-04-18T03:02:35Z,Qupid,Shoes,Black,Qupid Womens Beat-92 Open Toe Special Occasion Platform Sandals,41.23,41.23,FALSE,Black,USD,Online only: 22% off,10
8434,2019-04-18T03:02:35Z,2019-04-18T03:02:35Z,Qupid,Shoes,Nude,Qupid Womens Beat-92 Open Toe Special Occasion Platform Sandals,37.1,37.1,TRUE,Nude,USD,Online only: 30% off,8.5
8435,2019-04-18T03:02:35Z,2019-04-18T03:02:35Z,Qupid,Shoes,White,Qupid Womens Beat-92 Open Toe Special Occasion Platform Sandals,42.4,42.4,TRUE,White,USD,Online only: 20% off,7
8436,2019-04-18T03:02:34Z,2019-04-18T03:02:34Z,Karyn's Collection,Shoes,Tan,BDW-14W Western Cowboy Cowgirl Mid Calf Pointed Toe Stitched Boots Tan,34.99,34.99,TRUE,Tan,USD,Online only,6.5
8437,2019-04-18T03:02:34Z,2019-04-18T03:02:34Z,Karyn's Collection,Shoes,Tan,BDW-14W Western Cowboy Cowgirl Mid Calf Pointed Toe Stitched Boots Tan,34.99,34.99,FALSE,Tan,USD,Online only,8.5
8438,2019-04-18T03:01:24Z,2019-04-18T03:02:34Z,Volatile,Shoes,Midnight Black,"Volatile Womens Nightbloom Western Block Heel Cowboy, Western Boots",69.99,69.99,TRUE,Midnight Black,USD,Online only,8.5 Medium BM
8439,2019-04-18T03:02:34Z,2019-04-18T03:02:34Z,Pleaser,Shoes,Clear PVC/Light Blue Tinted,Women's Pleaser Sky 308T Platform Sandal,45.94,45.94,TRUE,Clear PVC/Light Blue Tinted,USD,Online only,9
8440,2019-04-18T03:02:34Z,2019-04-18T03:02:34Z,Karyn's Collection,Shoes,Tan,BDW-14W Western Cowboy Cowgirl Mid Calf Pointed Toe Stitched Boots Tan,34.99,34.99,TRUE,Tan,USD,Online only,8
8441,2019-04-18T03:02:34Z,2019-04-18T03:02:34Z,Karyn's Collection,Shoes,Tan,BDW-14W Western Cowboy Cowgirl Mid Calf Pointed Toe Stitched Boots Tan,34.99,34.99,TRUE,Tan,USD,Online only,5.5
8442,2019-04-18T03:01:24Z,2019-04-18T03:02:34Z,Volatile,Shoes,Tan,"Volatile Womens Nightbloom Western Block Heel Cowboy, Western Boots",69.99,69.99,TRUE,Tan,USD,Online only,7 Medium BM
8443,2019-04-18T03:01:23Z,2019-04-18T03:02:33Z,Volatile,Shoes,Champagne,"Volatile Womens Nightbloom Western Block Heel Cowboy, Western Boots",69.99,69.99,TRUE,Champagne,USD,Online only,6 Medium BM
8444,2019-04-18T03:02:33Z,2019-04-18T03:02:33Z,Volatile,Shoes,Midnight Black,"Volatile Womens Nightbloom Western Block Heel Cowboy, Western Boots",69.99,69.99,TRUE,Midnight Black,USD,Online only,9 Medium BM
8445,2019-04-18T03:01:23Z,2019-04-18T03:02:33Z,Volatile,Shoes,Champagne,"Volatile Womens Nightbloom Western Block Heel Cowboy, Western Boots",69.99,69.99,TRUE,Champagne,USD,Online only,7.5 Medium BM
8446,2019-04-18T03:02:32Z,2019-04-18T03:02:32Z,CityClassified,Shoes,Black,Suntan Women's Peep Toe Strappy Zipper Wedge Heel Sandal Shoes,26.99,26.99,FALSE,Black,USD,Online only,8
8447,2019-04-18T03:02:32Z,2019-04-18T03:02:32Z,CityClassified,Shoes,Natural,Suntan Women's Peep Toe Strappy Zipper Wedge Heel Sandal Shoes,26.99,26.99,FALSE,Natural,USD,Online only,6.5
8448,2019-04-18T03:02:31Z,2019-04-18T03:02:31Z,CityClassified,Shoes,Tan,Suntan Women's Peep Toe Strappy Zipper Wedge Heel Sandal Shoes,26.99,26.99,FALSE,Tan,USD,Online only,7.5
8449,2019-04-18T03:02:31Z,2019-04-18T03:02:31Z,CityClassified,Shoes,Natural,Suntan Women's Peep Toe Strappy Zipper Wedge Heel Sandal Shoes,26.99,26.99,FALSE,Natural,USD,Online only,8.5
8450,2019-04-18T03:02:31Z,2019-04-18T03:02:31Z,CityClassified,Shoes,Tan,Suntan Women's Peep Toe Strappy Zipper Wedge Heel Sandal Shoes,26.99,26.99,FALSE,Tan,USD,Online only,7
8451,2019-04-18T03:02:31Z,2019-04-18T03:02:31Z,CityClassified,Shoes,Tan,Suntan Women's Peep Toe Strappy Zipper Wedge Heel Sandal Shoes,26.99,26.99,TRUE,Tan,USD,Online only,6
8452,2019-04-18T03:02:31Z,2019-04-18T03:02:31Z,CityClassified,Shoes,Black,Suntan Women's Peep Toe Strappy Zipper Wedge Heel Sandal Shoes,26.99,26.99,FALSE,Black,USD,Online only,8.5
8453,2019-04-18T03:02:31Z,2019-04-18T03:02:31Z,CityClassified,Shoes,Tan,Suntan Women's Peep Toe Strappy Zipper Wedge Heel Sandal Shoes,26.99,26.99,FALSE,Tan,USD,Online only,9
8454,2019-04-18T03:02:31Z,2019-04-18T03:02:31Z,CityClassified,Shoes,Tan,Suntan Women's Peep Toe Strappy Zipper Wedge Heel Sandal Shoes,26.99,26.99,FALSE,Tan,USD,Online only,6.5
8455,2019-04-18T03:02:30Z,2019-04-18T03:02:30Z,MICHAEL Michael Kors,Shoes,Ecru,MICHAEL Michael Kors Womens DAMITA Leather Open Toe Casual Platform Sandals,57,57,FALSE,Ecru,USD,Online only: 48% off,6
8456,2019-04-18T03:02:29Z,2019-04-18T03:02:29Z,Beacon Shoes,Shoes,Navy Canvas,Women's Beacon Shoes Newport,42.99,42.99,TRUE,Navy Canvas,USD,Online only,11
8457,2019-04-18T03:02:24Z,2019-04-18T03:02:24Z,Beacon Shoes,Shoes,Rainbow Guatemalan Stripe Canvas,Women's Beacon Shoes Newport,42.99,42.99,TRUE,Rainbow Guatemalan Stripe Canvas,USD,Online only,8.5
8458,2019-04-18T03:01:53Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Opal Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Opal Glitter,USD,Online only,5
8459,2019-04-18T03:01:54Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Black Glitter/Black/Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Black Glitter/Black/Glitter,USD,Online only,11
8460,2019-04-18T03:01:54Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Black Glitter/Black/Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Black Glitter/Black/Glitter,USD,Online only,6
8461,2019-04-18T03:01:54Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Silver Glitter/Silver/Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Silver Glitter/Silver/Glitter,USD,Online only,7
8462,2019-04-18T03:01:53Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Black Glitter/Black/Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Black Glitter/Black/Glitter,USD,Online only,8
8463,2019-04-18T03:01:54Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Gold Glitter/Gold/Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Gold Glitter/Gold/Glitter,USD,Online only,8
8464,2019-04-18T03:01:54Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Silver Glitter/Silver/Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Silver Glitter/Silver/Glitter,USD,Online only,8
8465,2019-04-18T03:01:53Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Gold Glitter/Gold/Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Gold Glitter/Gold/Glitter,USD,Online only,9
8466,2019-04-18T03:01:53Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Silver Glitter/Silver/Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Silver Glitter/Silver/Glitter,USD,Online only,6
8467,2019-04-18T03:01:53Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Gold Glitter/Gold/Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Gold Glitter/Gold/Glitter,USD,Online only,7
8468,2019-04-18T03:01:53Z,2019-04-18T03:02:20Z,Pleaser,Shoes,Gold Glitter/Gold/Glitter,Women's Pleaser Flamingo 809-2G,69.95,69.95,TRUE,Gold Glitter/Gold/Glitter,USD,Online only,11
8469,2019-04-18T03:01:47Z,2019-04-18T03:02:17Z,Ros Hommerson,Shoes,Pewter,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,39.5,39.5,TRUE,Pewter,USD,Online only: 70% off,8.5
8470,2019-04-18T03:02:17Z,2019-04-18T03:02:17Z,Ros Hommerson,Shoes,Black Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,173.35,173.35,TRUE,Black Leather,USD,Online only,9 N
8471,2019-04-18T03:01:47Z,2019-04-18T03:02:17Z,Ros Hommerson,Shoes,Coffee Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,156.93,156.93,FALSE,Coffee Leather,USD,Online only,11.5 WW
8472,2019-04-18T03:01:46Z,2019-04-18T03:02:17Z,Ros Hommerson,Shoes,Black Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,Black Leather,USD,Online only,7.5 N
8473,2019-04-18T03:01:47Z,2019-04-18T03:02:17Z,Ros Hommerson,Shoes,Black Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,74.99,74.99,FALSE,Black Leather,USD,Online only,9 M
8474,2019-04-18T03:01:46Z,2019-04-18T03:02:17Z,Ros Hommerson,Shoes,Black,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,39.5,39.5,TRUE,Black,USD,Online only: 70% off,6.5
8475,2019-04-18T03:01:46Z,2019-04-18T03:02:17Z,Ros Hommerson,Shoes,Coffee Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,287.04,287.04,FALSE,Coffee Leather,USD,Online only,13 N
8476,2019-04-18T03:01:46Z,2019-04-18T03:02:17Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,173.35,173.35,TRUE,White,USD,Online only,8.5 WW
8477,2019-04-18T03:01:46Z,2019-04-18T03:02:16Z,Ros Hommerson,Shoes,Pewter,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,39.5,39.5,TRUE,Pewter,USD,Online only: 70% off,5
8478,2019-04-18T03:01:46Z,2019-04-18T03:02:16Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,White,USD,Online only,9 WW
8479,2019-04-18T03:01:46Z,2019-04-18T03:02:16Z,Ros Hommerson,Shoes,Black Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,Black Leather,USD,Online only,10.5 N
8480,2019-04-18T03:01:45Z,2019-04-18T03:02:15Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.92,159.92,FALSE,White,USD,Online only,6 N
8481,2019-04-18T03:01:45Z,2019-04-18T03:02:15Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,White,USD,Online only,4 M
8482,2019-04-18T03:01:45Z,2019-04-18T03:02:15Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,173.35,173.35,TRUE,White,USD,Online only,9.5 N
8483,2019-04-18T03:01:45Z,2019-04-18T03:02:15Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,White,USD,Online only,11.5 S
8484,2019-04-18T03:01:45Z,2019-04-18T03:02:14Z,Ros Hommerson,Shoes,Coffee Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,173.35,173.35,TRUE,Coffee Leather,USD,Online only,8.5 WW
8485,2019-04-18T03:02:14Z,2019-04-18T03:02:14Z,Ros Hommerson,Shoes,Coffee Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.92,159.92,FALSE,Coffee Leather,USD,Online only,11 M
8486,2019-04-18T03:01:45Z,2019-04-18T03:02:14Z,Ros Hommerson,Shoes,Coffee,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,51.33,51.33,FALSE,Coffee,USD,Online only: 61% off,6
8487,2019-04-18T03:01:45Z,2019-04-18T03:02:14Z,Ros Hommerson,Shoes,Black Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,Black Leather,USD,Online only,7.5 S
8488,2019-04-18T03:01:44Z,2019-04-18T03:02:14Z,Ros Hommerson,Shoes,Black,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,39.5,39.5,TRUE,Black,USD,Online only: 70% off,9.5
8489,2019-04-18T03:01:45Z,2019-04-18T03:02:14Z,Ros Hommerson,Shoes,Black,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,39.5,39.5,TRUE,Black,USD,Online only,6.5
8490,2019-04-18T03:01:45Z,2019-04-18T03:02:14Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.92,159.92,FALSE,White,USD,Online only,10 W
8491,2019-04-18T03:01:44Z,2019-04-18T03:02:13Z,Ros Hommerson,Shoes,Coffee,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,74.99,74.99,FALSE,Coffee,USD,Online only: 24% off,6.5
8492,2019-04-18T03:01:44Z,2019-04-18T03:02:13Z,Ros Hommerson,Shoes,Black Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.92,159.92,FALSE,Black Leather,USD,Online only,11 N
8493,2019-04-18T03:01:44Z,2019-04-18T03:02:13Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,White,USD,Online only,8 W
8494,2019-04-18T03:01:43Z,2019-04-18T03:02:12Z,Ros Hommerson,Shoes,Coffee,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,Coffee,USD,Online only,5.5
8495,2019-04-18T03:01:43Z,2019-04-18T03:02:12Z,Ros Hommerson,Shoes,Silver,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,39.5,39.5,TRUE,Silver,USD,Online only: 70% off,7.5
8496,2019-04-18T03:02:12Z,2019-04-18T03:02:12Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,White,USD,Online only,13 S
8497,2019-04-18T03:01:44Z,2019-04-18T03:02:12Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.92,159.92,FALSE,White,USD,Online only,7.5 M
8498,2019-04-18T03:01:43Z,2019-04-18T03:02:12Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,White,USD,Online only,7.5 N
8499,2019-04-18T03:01:44Z,2019-04-18T03:02:12Z,Ros Hommerson,Shoes,Black Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,166.42,166.42,TRUE,Black Leather,USD,Online only,9.5 N
8500,2019-04-18T03:02:11Z,2019-04-18T03:02:11Z,Bearpaw,Shoes,Black II,Bearpaw Women's Jenna Boot,62.97,62.97,TRUE,Black II,USD,Online only: 30% off,5
8501,2019-04-18T03:01:43Z,2019-04-18T03:02:11Z,Ros Hommerson,Shoes,Coffee Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,39.5,39.5,TRUE,Coffee Leather,USD,Online only: 70% off,7 W
8502,2019-04-18T03:01:42Z,2019-04-18T03:02:11Z,Ros Hommerson,Shoes,Pewter Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,Pewter Leather,USD,Online only,6.5 S
8503,2019-04-18T03:01:43Z,2019-04-18T03:02:11Z,Ros Hommerson,Shoes,Coffee Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,173.35,173.35,TRUE,Coffee Leather,USD,Online only,9 N
8504,2019-04-18T03:01:42Z,2019-04-18T03:02:11Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,White,USD,Online only,6 M
8505,2019-04-18T03:01:42Z,2019-04-18T03:02:11Z,Ros Hommerson,Shoes,Silver,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,Silver,USD,Online only,10.5 M
8506,2019-04-18T03:02:11Z,2019-04-18T03:02:11Z,Ros Hommerson,Shoes,Coffee Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,130.02,130.02,FALSE,Coffee Leather,USD,Online only,11.5 N
8507,2019-04-18T03:01:42Z,2019-04-18T03:02:10Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,166.42,166.42,TRUE,White,USD,Online only,11 M
8508,2019-04-18T03:01:42Z,2019-04-18T03:02:10Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.92,159.92,FALSE,White,USD,Online only,6.5 N
8509,2019-04-18T03:01:42Z,2019-04-18T03:02:10Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,White,USD,Online only,10.5 N
8510,2019-04-18T03:01:42Z,2019-04-18T03:02:10Z,Ros Hommerson,Shoes,Coffee Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,39.5,39.5,TRUE,Coffee Leather,USD,Online only: 70% off,6 N
8511,2019-04-18T03:01:42Z,2019-04-18T03:02:10Z,Ros Hommerson,Shoes,Pewter Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,166.42,166.42,TRUE,Pewter Leather,USD,Online only,10 N
8512,2019-04-18T03:01:42Z,2019-04-18T03:02:10Z,Ros Hommerson,Shoes,Black Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,173.35,173.35,TRUE,Black Leather,USD,Online only,6 WW
8513,2019-04-18T03:01:41Z,2019-04-18T03:02:10Z,Ros Hommerson,Shoes,Pewter Leather,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,Pewter Leather,USD,Online only,8 S
8514,2019-04-18T03:01:42Z,2019-04-18T03:02:10Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,159.48,159.48,TRUE,White,USD,Online only,13 N
8515,2019-04-18T03:01:41Z,2019-04-18T03:02:09Z,Ros Hommerson,Shoes,White,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,166.42,166.42,TRUE,White,USD,Online only,7 S
8516,2019-04-18T03:01:41Z,2019-04-18T03:02:09Z,Ros Hommerson,Shoes,Coffee,Ros Hommerson Womens Cameo Leather Closed Toe Ankle Strap Mary Jane Flats,39.5,39.5,TRUE,Coffee,USD,Online only: 70% off,8
8517,2019-04-18T03:02:05Z,2019-04-18T03:02:05Z,PleaserUSA,Shoes,Silver Hologram TPU and Silver Hologram,"XTREME-808N-CRHM, 8'' Heel 4'' Platform Crosshatch Ankle Strap Sandal",76.95,76.95,TRUE,Silver Hologram TPU and Silver Hologram,USD,Online only,6
8518,2019-04-18T03:01:36Z,2019-04-18T03:02:05Z,J. Renee,Shoes,Silver,J. Renee Womens Silver OpenToe Sandals Size 7.5 New,16.23,16.23,TRUE,Silver,USD,Online only,7.5
8519,2019-04-18T03:02:04Z,2019-04-18T03:02:04Z,PleaserUSA,Shoes,Black Hologram TPU/Black Hologram,"XTREME-808N-CRHM, 8'' Heel 4'' Platform Crosshatch Ankle Strap Sandal",76.95,76.95,TRUE,Black Hologram TPU/Black Hologram,USD,Online only,8
8520,2019-04-18T03:02:04Z,2019-04-18T03:02:04Z,PleaserUSA,Shoes,Silver Hologram TPU and Silver Hologram,"XTREME-808N-CRHM, 8'' Heel 4'' Platform Crosshatch Ankle Strap Sandal",76.95,76.95,TRUE,Silver Hologram TPU and Silver Hologram,USD,Online only,10
8521,2019-04-18T03:02:02Z,2019-04-18T03:02:02Z,PleaserUSA,Shoes,Clear and Silver Chrome,"ADORE-708CHLN, 7'' Heel 2 3/4'' Lined Platform Ankle Strap Sandal",69.95,69.95,TRUE,Clear and Silver Chrome,USD,Online only,6
8522,2019-04-18T03:01:53Z,2019-04-18T03:02:01Z,Top Moda,Shoes,Tan,Palm-20 Women's Open Toe Ankle Strap Buckle Chunky Heel Booties Sandal,26.99,26.99,FALSE,Tan,USD,Online only,6.5
8523,2019-04-18T03:01:53Z,2019-04-18T03:02:01Z,Top Moda,Shoes,Blush,Palm-20 Women's Open Toe Ankle Strap Buckle Chunky Heel Booties Sandal,26.99,26.99,TRUE,Blush,USD,Online only,10
8524,2019-04-18T03:01:53Z,2019-04-18T03:02:01Z,Top Moda,Shoes,Beige,Palm-20 Women's Open Toe Ankle Strap Buckle Chunky Heel Booties Sandal,26.99,26.99,FALSE,Beige,USD,Online only,7.5
8525,2019-04-18T03:01:52Z,2019-04-18T03:02:01Z,Top Moda,Shoes,Blush,Palm-20 Women's Open Toe Ankle Strap Buckle Chunky Heel Booties Sandal,26.99,26.99,FALSE,Blush,USD,Online only,7.5
8526,2019-04-18T03:01:53Z,2019-04-18T03:02:01Z,Top Moda,Shoes,Beige,Palm-20 Women's Open Toe Ankle Strap Buckle Chunky Heel Booties Sandal,26.99,26.99,FALSE,Beige,USD,Online only,6
8527,2019-04-18T03:01:52Z,2019-04-18T03:02:00Z,Top Moda,Shoes,Blush,Palm-20 Women's Open Toe Ankle Strap Buckle Chunky Heel Booties Sandal,26.99,26.99,FALSE,Blush,USD,Online only,7
8528,2019-04-18T03:01:52Z,2019-04-18T03:02:00Z,Top Moda,Shoes,Tan,Palm-20 Women's Open Toe Ankle Strap Buckle Chunky Heel Booties Sandal,26.99,26.99,TRUE,Tan,USD,Online only,7
8529,2019-04-18T03:01:52Z,2019-04-18T03:02:00Z,Top Moda,Shoes,Beige,Palm-20 Women's Open Toe Ankle Strap Buckle Chunky Heel Booties Sandal,26.99,26.99,TRUE,Beige,USD,Online only,10
8530,2019-04-18T03:01:57Z,2019-04-18T03:01:57Z,The Highest Heel,Shoes,White Patent PU,Women's Highest Heel Shoes 6 Platform Sandal - Red Patent PU,33.71,33.71,TRUE,White Patent PU,USD,Online only: 26% off,Size 10
8531,2019-04-18T03:01:38Z,2019-04-18T03:01:57Z,J. Adams,Shoes,White,J. Adams Ankle Strap High Heel Strappy Sandal - Dress Wedding Shoe - Sexy Comfortable,28,28,FALSE,White,USD,Online only,7 BM US
8532,2019-04-18T03:01:37Z,2019-04-18T03:01:56Z,J. Adams,Shoes,Black PU,J. Adams Ankle Strap High Heel Strappy Sandal - Dress Wedding Shoe - Sexy Comfortable,40,40,TRUE,Black PU,USD,Online only,7.5 BM US
8533,2019-04-18T03:01:37Z,2019-04-18T03:01:56Z,J. Adams,Shoes,Nude,J. Adams Ankle Strap High Heel Strappy Sandal - Dress Wedding Shoe - Sexy Comfortable,29,29,TRUE,Nude,USD,Online only,10 BM US
