,dateAdded,dateUpdated,name,brand,primaryCategories,colors,prices.amountMax,prices.amountMin,prices.availability,prices.color,prices.offer,prices.size
3301,2019-04-21T09:15:00Z,2019-04-21T09:15:00Z,Qupid Trench-145 Women Suede T-Strap Al,Qupid,Shoes,Nude,29.9,29.9,FALSE,Nude,Online only,5.5
3302,2019-04-21T09:15:00Z,2019-04-21T09:15:00Z,Qupid Women s Strike 01X Perforated Poi,Qupid,Shoes,Tupe,28.95,28.95,TRUE,Tupe,Online only,7.5
3303,2019-04-21T09:14:42Z,2019-04-21T09:14:42Z,Genuine Grip Women s Black Casual Oxfor,Genuine Grip,Shoes,White Soft Full Grain Leather,52.2,52.2,TRUE,White Soft Full Grain Leather,Online only: 24% off,10
3304,2019-04-21T09:14:16Z,2019-04-21T09:14:16Z,Qupid Womens TRENCH-01 Fashion High Hee,Qupid,Shoes,Mint-Nubuck,34.95,34.95,TRUE,Mint-Nubuck,Online only,7.5 BM US
3305,2019-04-21T09:14:09Z,2019-04-21T09:14:09Z,Qupid Potion-68 Back Bow Mary Jane Poin,Qupid,Shoes,Mint,45,45,TRUE,Mint,Online only,7.5 BM US
3306,2019-04-21T09:12:30Z,2019-04-21T09:12:30Z,Women s L Artiste by Spring Step Caicos,L Artiste by Spring Step,Shoes,Blue Multi Leather,99.95,99.95,TRUE,Blue Multi Leather,Online only,39
3307,2019-04-21T09:12:25Z,2019-04-21T09:12:25Z,CORRAL Women s Tobacco Floral Overlay E,Corral,Shoes,Tobacco,288,288,TRUE,Tobacco,Online only,8.5 BM US
3308,2019-04-21T07:11:12Z,2019-04-21T07:11:12Z,Toms Women s Lexie Specchio And Hemp Ro,Toms,Shoes,Silver,39.95,39.95,TRUE,Silver,Online only: 32% off,7.5M
3309,2019-04-21T07:11:09Z,2019-04-21T07:11:09Z,Toms Women s Lexie Leather Black Sandal,Toms,Shoes,Black,52.99,52.99,FALSE,Black,Online only: 33% off,8.5M
3310,2019-04-21T07:11:05Z,2019-04-21T07:11:05Z,Toms Women s Classic Chambray Rope Sole,Toms,Shoes,Imperial Blue Dot,42.99,42.99,TRUE,Imperial Blue Dot,Online only: 27% off,9.5M
3311,2019-04-21T07:09:53Z,2019-04-21T07:09:53Z,Softwalk Womens Hampshire Black Snake F,Softwalk,Shoes,Electric Violet Nubuck Leather,55.76,55.76,FALSE,Electric Violet Nubuck Leather,Online only,8
3312,2019-04-21T06:28:03Z,2019-04-21T06:28:03Z,Women s Diba True New Kicks Open Toe Bo,Diba True,Shoes,Off White Suede,138.95,138.95,FALSE,Off White Suede,Online only,10
3313,2019-04-21T06:26:40Z,2019-04-21T06:26:40Z,Mens Sneakers Running Shoes Ultra Light,Tanleewa,Shoes,Pink,27.99,27.99,TRUE,Pink,Online only,9
3314,2019-04-21T06:19:15Z,2019-04-21T06:19:15Z,OwnShoe Womens Breathable Fashion Athle,OwnShoe,Shoes,Black,28.99,28.99,FALSE,Black,Online only,8
3315,2019-04-21T06:19:14Z,2019-04-21T06:19:14Z,City Classified Quest-S Women s Back Ti,City Classified,Shoes,Gray,49.95,49.95,TRUE,Gray,Online only,8
3316,2019-04-21T06:19:14Z,2019-04-21T06:19:14Z,OwnShoe Womens Breathable Fashion Athle,OwnShoe,Shoes,Red,28.99,28.99,FALSE,Red,Online only,8.5
3317,2019-04-21T06:19:13Z,2019-04-21T06:19:13Z,City Classified Sprint Women s Cut Out,City Classified,Shoes,Chestnut,26.95,26.95,TRUE,Chestnut,Online only,6
3318,2019-04-21T06:19:11Z,2019-04-21T06:19:11Z,women s diba true new year peep toe wed,diba-true,Shoes,Black/White Snake Print Leathe,118.95,118.95,FALSE,Black/White Snake Print Leathe,Online only,11
3319,2019-04-21T06:19:11Z,2019-04-21T06:19:11Z,women s diba true new year peep toe wed,diba-true,Shoes,Gold Metallic Suede,118.95,118.95,TRUE,Gold Metallic Suede,Online only,8
3320,2019-04-21T06:19:11Z,2019-04-21T06:19:11Z,OwnShoe Womens Breathable Fashion Athle,OwnShoe,Shoes,Silver,28.99,28.99,TRUE,Silver,Online only,7.5
3321,2019-04-21T06:19:10Z,2019-04-21T06:19:10Z,"trotters women s luxury boot, tan/cogna",Trotters,Shoes,Tan Suede,100.76,100.76,FALSE,Tan Suede,Online only,7.5
3322,2019-04-21T06:19:10Z,2019-04-21T06:19:10Z,Women s Drew Parade II,Drew,Shoes,White Calf,142.95,142.95,TRUE,White Calf,Online only: 11% off,9.5
3323,2019-04-21T06:19:06Z,2019-04-21T06:19:06Z,Adult Split Sole Tap Shoes,THEATRICALS,Shoes,Tan,37.95,37.95,FALSE,Tan,Online only,7.0M
3324,2019-04-21T06:19:04Z,2019-04-21T06:19:04Z,FLORATA Women s Flax Shoe Casual Drivin,FLORATA,Shoes,Khaki,14.79,14.79,TRUE,Khaki,Online only,6
3325,2019-04-21T06:19:03Z,2019-04-21T06:19:03Z,FLORATA Women s Flax Shoe Casual Drivin,FLORATA,Shoes,Khaki,14.79,14.79,TRUE,Khaki,Online only,5
3326,2019-04-21T06:19:00Z,2019-04-21T06:19:00Z,Adult 2 Heel Character Shoes,THEATRICALS,Shoes,Tan,27.95,27.95,TRUE,Tan,Online only,5.5
3327,2019-04-21T06:18:59Z,2019-04-21T06:18:59Z,Adult 2 Heel Character Shoes,THEATRICALS,Shoes,Tan,27.95,27.95,TRUE,Tan,Online only,6.5
3328,2019-04-21T06:18:58Z,2019-04-21T06:18:58Z,Adult Tap Star Ribbon Tie Elastic Tap S,THEATRICALS,Shoes,White,23.95,23.95,TRUE,White,Online only,10.0M
3329,2019-04-21T06:18:58Z,2019-04-21T06:18:58Z,Adult Tap Star Ribbon Tie Elastic Tap S,THEATRICALS,Shoes,Patent,23.95,23.95,TRUE,Patent,Online only,7.0M
3330,2019-04-21T06:18:56Z,2019-04-21T06:18:56Z,Women s Steve Madden Antics Sneaker,Steve Madden,Shoes,Black Multi,116.65,116.65,TRUE,Black Multi,Online only,7 Medium BM
3331,2019-04-21T06:18:56Z,2019-04-21T06:18:56Z,Adult Stage Right 2 Character Shoes,THPRO,Shoes,Caramel,31.95,31.95,TRUE,Caramel,Online only,4.0M
3332,2019-04-21T06:18:55Z,2019-04-21T06:18:55Z,Adult Gore Top Jazz Shoes,THEATRICALS,Shoes,Tan,31.2,31.2,TRUE,Tan,Online only,9.5M
3333,2019-04-21T06:18:44Z,2019-04-21T06:18:44Z,Women s Ignite VIII Sandals,Under Armour,Shoes,White/Black,54.12,54.12,TRUE,White/Black,Online only,8 M US
3334,2019-04-21T06:18:44Z,2019-04-21T06:18:44Z,Women s Ignite VIII Sandals,Under Armour,Shoes,White/Black,28.99,28.99,TRUE,White/Black,Online only,11 M US
3335,2019-04-21T06:18:44Z,2019-04-21T06:18:44Z,Women s Ignite VIII Sandals,Under Armour,Shoes,Black/Cerise,28.99,28.99,TRUE,Black/Cerise,Online only,6 M US
3336,2019-04-21T06:18:44Z,2019-04-21T06:18:44Z,Women s Ignite VIII Sandals,Under Armour,Shoes,Black/Brilliance/White,30.99,30.99,TRUE,Black/Brilliance/White,Online only,7 BM US
3337,2019-04-21T06:18:25Z,2019-04-21T06:18:25Z,Womens Water Sneakers Shoes - Ladies Wa,Sand Storm,Shoes,Black/White,29.99,29.99,TRUE,Black/White,Online only,7 BM US
3338,2019-04-21T06:18:25Z,2019-04-21T06:18:25Z,Womens Water Sneakers Shoes - Ladies Wa,Sand Storm,Shoes,Navy/Aqua,29.99,29.99,TRUE,Navy/Aqua,Online only,7 BM US
3339,2019-04-21T06:17:33Z,2019-04-21T06:17:33Z,Youth-01 Women Waterproof Warm Hiking S,Refresh,Shoes,Black,29.99,29.99,FALSE,Black,Online only,7
3340,2019-04-21T06:17:33Z,2019-04-21T06:17:33Z,Youth-01 Women Waterproof Warm Hiking S,Refresh,Shoes,Black,29.99,29.99,FALSE,Black,Online only,10
3341,2019-04-21T06:17:33Z,2019-04-21T06:17:33Z,PYPE Women Contrast Sole Breathable Mes,Unique Bargains,Shoes,Purple,39.87,39.87,TRUE,Purple,Online only: 50% off,9
3342,2019-04-21T06:17:33Z,2019-04-21T06:17:33Z,Youth-01 Women Waterproof Warm Hiking S,Refresh,Shoes,Black,29.99,29.99,FALSE,Black,Online only,8
3343,2019-04-21T06:13:50Z,2019-04-21T06:13:50Z,Blue Womens FECCI-B Suede Dress Mid-cal,BLUE SUEDE SHOES,Shoes,BLACK,31.65,31.65,TRUE,BLACK,Online only,8
3344,2019-04-21T06:13:18Z,2019-04-21T06:13:18Z,Women s Drew Tuscany Sneaker,Drew,Shoes,Cream Suede,147.27,147.27,TRUE,Cream Suede,Online only: 11% off,7
3345,2019-04-21T06:13:16Z,2019-04-21T06:13:16Z,Women s Softee Laser Cut Flat,Bellini,Shoes,Grey Buck,49.95,49.95,FALSE,Grey Buck,Online only,9
3346,2019-04-21T06:13:15Z,2019-04-21T06:13:15Z,Women s SoftWalk Frontier Boot,SoftWalk,Shoes,Dark Brown Smooth Leather,55.31,55.31,FALSE,Dark Brown Smooth Leather,Online only,12
3347,2019-04-21T06:13:14Z,2019-04-21T06:13:14Z,Women s Snow Siren Winter Boot,Cold Front,Shoes,Grey,45.96,45.96,FALSE,Grey,Online and In Store,6
3348,2019-04-21T06:13:14Z,2019-04-21T06:13:14Z,Women s SoftWalk Frontier Boot,SoftWalk,Shoes,Dark Brown Smooth Leather,59.95,59.95,TRUE,Dark Brown Smooth Leather,Online only: 64% off,7
3349,2019-04-21T06:13:11Z,2019-04-21T06:13:11Z,Women s Drew Tuscany Sneaker,Drew,Shoes,Pewter Leather/Nylon,147.27,147.27,TRUE,Pewter Leather/Nylon,Online only: 11% off,13
3350,2019-04-21T06:13:04Z,2019-04-21T06:13:04Z,"Women s SAS, Sunny Slip on Skimmers",SAS,Shoes,Black,140.95,140.95,FALSE,Black,Online only,10.5 S
3351,2019-04-21T06:13:04Z,2019-04-21T06:13:04Z,"Women s SAS, Sunny Slip on Skimmers",SAS,Shoes,Black,140.95,140.95,FALSE,Black,Online only,7.5 S
3352,2019-04-21T06:13:02Z,2019-04-21T06:13:02Z,Women s mobils by Mephisto Fedra Lace-U,mobils by Mephisto,Shoes,Black Bucksoft/Fashion/Patent,316.78,316.78,FALSE,Black Bucksoft/Fashion/Patent,Online only,7.5
3353,2019-04-21T06:11:19Z,2019-04-21T06:11:19Z,Eddie Bauer Women s Shearling-Lined Moc,Eddie Bauer,Shoes,Smoke,59.99,59.99,FALSE,Smoke,Online only: 40% off,6M Regular
3354,2019-04-21T06:10:04Z,2019-04-21T06:10:04Z,Chaco Women s Harper Slide Hiking Shoe,Chaco,Shoes,Black,73.32,73.32,TRUE,Black,Online only,7.5
3355,2019-04-21T06:10:04Z,2019-04-21T06:10:04Z,Chaco Women s Harper Slide Hiking Shoe,Chaco,Shoes,Castlerock,100,100,TRUE,Castlerock,Online only,7.5
3356,2019-04-21T06:09:45Z,2019-04-21T06:09:45Z,Calculus Velvet Smoking Slippers,Steve Madden,Shoes,BLACK,49.55,49.55,TRUE,BLACK,Online only: 50% off,10.5
3357,2019-04-21T06:09:43Z,2019-04-21T06:09:43Z,Women s Chiara Ferragni Sabot Velvet Sm,Chiara Ferragni,Shoes,Blue Velvet,138.95,138.95,TRUE,Blue Velvet,Online only: 59% off,37
3358,2019-04-21T06:06:23Z,2019-04-21T06:06:23Z,Women s Funtasma Gogo 150 Ankle Boot,Funtasma,Shoes,White Stretch Polyurethane,37.95,37.95,FALSE,White Stretch Polyurethane,Online only,7
3359,2019-04-21T06:06:22Z,2019-04-21T06:06:22Z,Women s Funtasma Gogo 150 Ankle Boot,Funtasma,Shoes,Gold Stretch Polyurethane,37.95,37.95,TRUE,Gold Stretch Polyurethane,Online only,11
3360,2019-04-21T06:06:22Z,2019-04-21T06:06:22Z,Women s Funtasma Gogo 150 Ankle Boot,Funtasma,Shoes,White Stretch Polyurethane,37.95,37.95,FALSE,White Stretch Polyurethane,Online only,8
3361,2019-04-21T06:06:22Z,2019-04-21T06:06:22Z,Women s Funtasma Gogo 150 Ankle Boot,Funtasma,Shoes,White Stretch Patent,37.95,37.95,TRUE,White Stretch Patent,Online only,7
3362,2019-04-21T06:06:22Z,2019-04-21T06:06:22Z,Women s Funtasma Gogo 150 Ankle Boot,Funtasma,Shoes,Black Stretch Patent,37.15,37.15,TRUE,Black Stretch Patent,Online only,9
3363,2019-04-21T06:06:22Z,2019-04-21T06:06:22Z,Women s L Artiste by Spring Step Solars,L Artiste by Spring Step,Shoes,Black Multi Leather,119.99,119.99,TRUE,Black Multi Leather,Online only,38
3364,2019-04-21T06:06:22Z,2019-04-21T06:06:22Z,Women s L Artiste by Spring Step Scotta,L Artiste by Spring Step,Shoes,Navy Multi Leather Combo,119.95,119.95,FALSE,Navy Multi Leather Combo,Online only,42
3365,2019-04-21T06:03:47Z,2019-04-21T06:03:47Z,Joanie-160 Women Jelly T Strap Slides F,Wild Diva,Shoes,Clear,12.99,12.99,TRUE,Clear,Online only,6
3366,2019-04-21T06:02:37Z,2019-04-21T06:03:27Z,Soho Shoes Women s Metallic Accessory J,Soho Shoes,Shoes,"WHITE,White",18.98,18.98,TRUE,WHITE,Online only,9
3367,2019-04-21T06:02:37Z,2019-04-21T06:03:27Z,Soho Shoes Women s Metallic Accessory J,Soho Shoes,Shoes,"WHITE,White",18.98,18.98,TRUE,White,Online only,9
3368,2019-04-21T06:03:07Z,2019-04-21T06:03:07Z,Soho Shoes Women s Pearl Jelly Sandal,Soho Shoes,Shoes,BEIGE,16.54,16.54,TRUE,BEIGE,Online only,6
3369,2019-04-21T06:02:40Z,2019-04-21T06:02:40Z,jack rogers women s georgica jelly thon,jack-rogers,Shoes,White/Black,29.99,29.99,FALSE,White/Black,Online only: 40% off,7 BM US
3370,2019-04-21T05:14:00Z,2019-04-21T05:14:00Z,Propet Stability Walker - womens - Spor,Propet,Shoes,Sport White,43,43,FALSE,Sport White,Online only,7
3371,2019-04-21T05:13:59Z,2019-04-21T05:13:59Z,Propet Stability Walker - womens - Spor,Propet,Shoes,Sport White,43,43,FALSE,Sport White,Online only,9.5
3372,2019-04-21T05:13:59Z,2019-04-21T05:13:59Z,Propet Stability Walker - womens - Spor,Propet,Shoes,Sport White,43,43,FALSE,Sport White,Online only,7
3373,2019-04-21T05:13:59Z,2019-04-21T05:13:59Z,Propet Stability Walker - womens - Spor,Propet,Shoes,Sport White,43,43,FALSE,Sport White,Online only,8.5
3374,2019-04-21T05:13:59Z,2019-04-21T05:13:59Z,Propet Stability Walker - womens - Spor,Propet,Shoes,Sport White,43,43,FALSE,Sport White,Online only,8
3375,2019-04-21T05:13:59Z,2019-04-21T05:13:59Z,Propet Stability Walker - womens - Spor,Propet,Shoes,Sport White,43,43,FALSE,Sport White,Online only,13
3376,2019-04-21T05:13:59Z,2019-04-21T05:13:59Z,Propet Stability Walker - womens - Spor,Propet,Shoes,Sport White,43,43,FALSE,Sport White,Online only,5
3377,2019-04-21T05:13:58Z,2019-04-21T05:13:58Z,Propet Stability Walker - womens - Spor,Propet,Shoes,Sport White,43,43,FALSE,Sport White,Online only,10.5
3378,2019-04-21T05:13:58Z,2019-04-21T05:13:58Z,Propet Stability Walker - womens - Spor,Propet,Shoes,Sport White,43,43,FALSE,Sport White,Online only,6
3379,2019-04-21T03:30:37Z,2019-04-21T03:30:37Z,Toms Women s Viv Specchio Rose Gold San,Toms,Shoes,Silver,41.99,41.99,TRUE,Silver,Online only: 30% off,7M
3380,2019-04-21T03:30:37Z,2019-04-21T03:30:37Z,New TOMS Womens Elisa Clog Leather Heel,TOMS,Shoes,BrownLeather,59.99,59.99,TRUE,BrownLeather,Online only: 40% off,9.5
3381,2019-04-21T03:30:37Z,2019-04-21T03:30:37Z,Women s Stiletto Heel Ankle Strap Clear,Unique Bargains,Shoes,Yellow,31.99,31.99,TRUE,Yellow,Online only,11
3382,2019-04-21T03:30:37Z,2019-04-21T03:30:37Z,Toms Women s Viv Specchio Rose Gold San,Toms,Shoes,Multi Drizzle Chambray,56,56,TRUE,Multi Drizzle Chambray,Online only,9 Medium BM
3383,2019-04-21T03:30:36Z,2019-04-21T03:30:36Z,Women s Rhinestone Open Ankle Strap Sti,Unique Bargains,Shoes,Yellow,28.99,28.99,TRUE,Yellow,Online only,6.5
3384,2019-04-21T03:30:35Z,2019-04-21T03:30:35Z,Unique Bargains Women s Stiletto Heel V,Unique Bargains,Shoes,OrangeRed,31.99,31.99,TRUE,OrangeRed,Online only: 50% off,8 BM US
3385,2019-04-21T03:09:29Z,2019-04-21T03:30:10Z,"Delight-608, 6 Stiletto Heel Sandal",PleaserUSA,Shoes,Clear PVC/Gold Holographic Gli,45.94,45.94,TRUE,Clear PVC/Gold Holographic Gli,Online only,6
3386,2019-04-21T03:20:33Z,2019-04-21T03:29:46Z,"Artic01x by Qupid, - Clear Heeled Dress",Qupid,Shoes,White,31.5,31.5,TRUE,White,Online only,8.5
3387,2019-04-21T03:29:20Z,2019-04-21T03:29:20Z,Unique Bargains Women s Chunky High Hee,Unique Bargains,Shoes,Black,25.99,25.99,TRUE,Black,Online only: 50% off,8 BM US
3388,2019-04-21T03:29:17Z,2019-04-21T03:29:17Z,Women s L Artiste by Spring Step Madely,L Artiste by Spring Step,Shoes,Black Multi Leather,109.95,109.95,FALSE,Black Multi Leather,Online only,36
3389,2019-04-21T03:29:14Z,2019-04-21T03:29:14Z,Women s L Artiste by Spring Step Lillia,L Artiste by Spring Step,Shoes,Camel Multi Leather,89.95,89.95,TRUE,Camel Multi Leather,Online only,36
3390,2019-04-21T03:29:14Z,2019-04-21T03:29:14Z,Women s L Artiste by Spring Step Lane F,L Artiste by Spring Step,Shoes,Olive Multi Leather,89.95,89.95,TRUE,Olive Multi Leather,Online only,40
3391,2019-04-21T03:29:14Z,2019-04-21T03:29:14Z,Women s L Artiste by Spring Step Lane F,L Artiste by Spring Step,Shoes,Camel Multi Leather,89.95,89.95,TRUE,Camel Multi Leather,Online only,38
3392,2019-04-21T03:29:13Z,2019-04-21T03:29:13Z,Women s L Artiste by Spring Step Vesta,L Artiste by Spring Step,Shoes,Camel Multi Leather,89.95,89.95,FALSE,Camel Multi Leather,Online only,41
3393,2019-04-21T03:29:13Z,2019-04-21T03:29:13Z,Women s L Artiste by Spring Step Vesta,L Artiste by Spring Step,Shoes,Blue Multi Leather,89.95,89.95,TRUE,Blue Multi Leather,Online only,36
3394,2019-04-21T03:29:13Z,2019-04-21T03:29:13Z,Women s L Artiste by Spring Step Vesta,L Artiste by Spring Step,Shoes,Blue Multi Leather,89.95,89.95,TRUE,Blue Multi Leather,Online only,40
3395,2019-04-21T03:29:13Z,2019-04-21T03:29:13Z,Women s L Artiste by Spring Step Agatia,L Artiste by Spring Step,Shoes,Teal Multi Synthetic/Leather,109.95,109.95,TRUE,Teal Multi Synthetic/Leather,Online only,41
3396,2019-04-21T03:29:11Z,2019-04-21T03:29:11Z,Women s L Artiste by Spring Step Poetic,L Artiste by Spring Step,Shoes,Pink Multi Leather,89.95,89.95,TRUE,Pink Multi Leather,Online only,37
3397,2019-04-21T03:29:09Z,2019-04-21T03:29:09Z,Grendha Women s Python Thong Sandal-Bro,Grendha,Shoes,Gold,22,22,TRUE,Gold,Online only,Size 6
3398,2019-04-21T03:29:09Z,2019-04-21T03:29:09Z,Women s Peep Toe Ankle Strap Slingback,Unique Bargains,Shoes,Red,28.99,28.99,TRUE,Red,Online only,7
3399,2019-04-21T03:29:08Z,2019-04-21T03:29:08Z,Unique Bargains Women s Cutout Sides St,Unique Bargains,Shoes,Beige,32.99,32.99,TRUE,Beige,Online only: 50% off,9.5 BM US
3400,2019-04-21T03:28:53Z,2019-04-21T03:28:53Z,Baretraps Womens Jeaney Faux Leather Sl,Baretraps,Shoes,Bronze,38.35,38.35,TRUE,Bronze,Online only,7.5 Medium BM
3401,2019-04-21T03:28:47Z,2019-04-21T03:28:47Z,Women s Aerosoles Right Plush Strappy S,Aerosoles,Shoes,Black Faux Leather,63.16,63.16,FALSE,Black Faux Leather,Online only,5.5
3402,2019-04-21T03:28:08Z,2019-04-21T03:28:08Z,"Bernie Mev Women s Cindy Flat Sandal, B",Bernie Mev,Shoes,Pewter,49.99,49.99,FALSE,Pewter,Online only,40
3403,2019-04-21T03:28:06Z,2019-04-21T03:28:06Z,Unique Bargains Women s Mid Block Heel,Unique Bargains,Shoes,LightGray,27.99,27.99,TRUE,LightGray,Online only: 50% off,6 BM US
3404,2019-04-21T03:28:06Z,2019-04-21T03:28:06Z,Unique Bargains Women s Mid Block Heel,Unique Bargains,Shoes,LightGray,29.99,29.99,FALSE,LightGray,Online only,9
3405,2019-04-21T03:24:34Z,2019-04-21T03:28:02Z,Women s Fabulicious Flair 419G,Fabulicious,Shoes,Silver Multi Glitter/Clear,45.52,45.52,TRUE,Silver Multi Glitter/Clear,Online only,6
3406,2019-04-21T03:28:01Z,2019-04-21T03:28:01Z,Women s Pleaser Rainbow 209UV Ankle Str,Pleaser,Shoes,Black Patent/Neon Multi,53.95,53.95,FALSE,Black Patent/Neon Multi,Online only,5
3407,2019-04-21T03:27:57Z,2019-04-21T03:27:57Z,Women s Pleaser Bejeweled 708MS Ankle S,Pleaser,Shoes,Clear PVC/Silver Multi Rhinest,137.95,137.95,TRUE,Clear PVC/Silver Multi Rhinest,Online only,7
3408,2019-04-21T03:27:57Z,2019-04-21T03:27:57Z,"SWAN-601, 6   Sculptured Heel, 1 3/4  ",Pleaser,Shoes,Tan Leopard Pony Hair,34.36,34.36,TRUE,Tan Leopard Pony Hair,Online only,Size 7
3409,2019-04-21T03:11:15Z,2019-04-21T03:27:54Z,"BETTIE-01, 4 1/2   Heel 1   Semi Hidden",Pleaser,Shoes,Black Faux Leather,46.45,46.45,FALSE,Black Faux Leather,Online only,Size 11
3410,2019-04-21T03:11:14Z,2019-04-21T03:27:54Z,"BETTIE-01, 4 1/2   Heel 1   Semi Hidden",Pleaser,Shoes,Yellow Faux Leather,59.95,59.95,TRUE,Yellow Faux Leather,Online only,Size 7
3411,2019-04-21T03:27:48Z,2019-04-21T03:27:48Z,Women s Pleaser Sky 309MT Ankle Strap S,Pleaser,Shoes,Pewter Metalic Polyurethane/Sm,57.95,57.95,TRUE,Pewter Metalic Polyurethane/Sm,Online only,10
3412,2019-04-21T03:27:47Z,2019-04-21T03:27:47Z,Women s Pleaser Moon 708GFT Platform An,Pleaser,Shoes,Clear Synthetic/Clear,74.95,74.95,TRUE,Clear Synthetic/Clear,Online only,6
3413,2019-04-21T03:27:47Z,2019-04-21T03:27:47Z,Women s Pleaser Moon 708GFT Platform An,Pleaser,Shoes,Clear Synthetic/Pink Tinted,78.95,78.95,TRUE,Clear Synthetic/Pink Tinted,Online only,7
3414,2019-04-21T03:27:41Z,2019-04-21T03:27:41Z,Athena Alexander Womens Hampton Suede O,Athena Alexander,Shoes,Blush,56.25,56.25,TRUE,Blush,Online only: 50% off,10
3415,2019-04-21T03:27:39Z,2019-04-21T03:27:39Z,Spring Step Women s Surpass Bronze Sand,Spring Step,Shoes,Bronze,76.71,76.71,FALSE,Bronze,Online only,37 EU / 6.5-7 US
3416,2019-04-21T03:27:34Z,2019-04-21T03:27:34Z,Not Rated Womens Zolin Woven Embossed T,Not Rated,Shoes,Black,19.99,19.99,TRUE,Black,Online only,6 Medium BM
3417,2019-04-21T03:22:29Z,2019-04-21T03:27:33Z,Womens Willow Lace Embellished Flat San,Not Rated,Shoes,Black,39.99,39.99,TRUE,Black,Online only,9 Medium BM
3418,2019-04-21T03:27:32Z,2019-04-21T03:27:32Z,Womens Caviar Open Toe Casual Strappy S,Not Rated,Shoes,Pewter,36,36,FALSE,Pewter,Online only: 28% off,8.5
3419,2019-04-21T03:27:32Z,2019-04-21T03:27:32Z,Womens Caviar Open Toe Casual Strappy S,Not Rated,Shoes,Silver,17.71,17.71,FALSE,Silver,Online only: 65% off,6.5
3420,2019-04-21T03:27:29Z,2019-04-21T03:27:29Z,Sanuk Women s Yoga Sling 2 Metallic LX,Sanuk,Shoes,Charcoal / Metallic Silver,25.74,25.74,FALSE,Charcoal / Metallic Silver,Online only: 36% off,8M
3421,2019-04-21T03:27:04Z,2019-04-21T03:27:04Z,Women s Propet Kate,Propet,Shoes,Black,45.95,45.95,TRUE,Black,Online only,9.5
3422,2019-04-21T03:27:04Z,2019-04-21T03:27:04Z,Yellow Box Womens Feather Leather Open,Yellow Box,Shoes,Taupe,29.99,29.99,FALSE,Taupe,Online only: 66% off,7
3423,2019-04-21T03:27:04Z,2019-04-21T03:27:04Z,Women s Propet Kate,Propet,Shoes,Black,45.95,45.95,TRUE,Black,Online only,9
3424,2019-04-21T03:27:03Z,2019-04-21T03:27:03Z,Yellow Box Womens Rubie Leather Slip-On,Yellow Box,Shoes,Clear/Black,39.99,39.99,TRUE,Clear/Black,Online only,8 Medium BM
3425,2019-04-21T03:27:03Z,2019-04-21T03:27:03Z,Yellow Box Womens Feather Leather Open,Yellow Box,Shoes,Taupe,24.53,24.53,FALSE,Taupe,Online only: 72% off,5.5
3426,2019-04-21T03:27:03Z,2019-04-21T03:27:03Z,Yellow Box Womens Feather Leather Open,Yellow Box,Shoes,Black,24.53,24.53,FALSE,Black,Online only: 72% off,8
3427,2019-04-21T03:27:02Z,2019-04-21T03:27:02Z,Yellow Box Kaia Women s Velvet Toe Thon,Yellow Box,Shoes,Gray,39.95,39.95,TRUE,Gray,Online only,8
3428,2019-04-21T03:27:02Z,2019-04-21T03:27:02Z,Yellow Box Womens Rubie Leather Slip-On,Yellow Box,Shoes,Clear/Black,39.99,39.99,TRUE,Clear/Black,Online only,10 Medium BM
3429,2019-04-21T03:27:01Z,2019-04-21T03:27:01Z,Yellow Box Korinda Women s Slip On Plat,Yellow Box,Shoes,Grey,57.32,57.32,TRUE,Grey,Online only,6
3430,2019-04-21T03:27:01Z,2019-04-21T03:27:01Z,Women s Jambu JSport Misty Encore Vegan,Jambu,Shoes,Navy/Sky Blue Vegan Mesh/Webbi,48.97,48.97,TRUE,Navy/Sky Blue Vegan Mesh/Webbi,Online only,9.5
3431,2019-04-21T03:26:58Z,2019-04-21T03:26:58Z,Women s Jambu JSport Mia Sandal,Jambu,Shoes,Red Tumbled Vegan,58.95,58.95,TRUE,Red Tumbled Vegan,Online only,8.5
3432,2019-04-21T03:26:51Z,2019-04-21T03:26:51Z,Women s Pleaser Pink Label Dream 412 An,Pleaser Pink Label,Shoes,Taupe Nubuck Polyurethane,48.95,48.95,TRUE,Taupe Nubuck Polyurethane,Online only,14
3433,2019-04-21T03:26:49Z,2019-04-21T03:26:49Z,"SWAN-657, 6   Sculptured Heel, 1 3 4  ",Pleaser,Shoes,Black Suede,34.36,34.36,TRUE,Black Suede,Online only,Size 7
3434,2019-04-21T03:26:21Z,2019-04-21T03:26:21Z,Women s Spring Step Geti Toe Loop Sanda,Spring Step,Shoes,Black Leather,89.95,89.95,TRUE,Black Leather,Online only,40
3435,2019-04-21T03:26:09Z,2019-04-21T03:26:09Z,"Women s Skechers, Rumbler Wave Sandals",SKECHERS,Shoes,BLACK,59.77,59.77,TRUE,BLACK,Online only,9 M
3436,2019-04-21T03:26:09Z,2019-04-21T03:26:09Z,"Women s Skechers, Rumbler Wave Sandals",SKECHERS,Shoes,ROSE,53.32,53.32,TRUE,ROSE,Online only,6 M
3437,2019-04-21T03:25:56Z,2019-04-21T03:25:56Z,Franco Sarto Women s Talinda2 Espadrill,Franco Sarto,Shoes,Denim,71.16,71.16,TRUE,Denim,Online only: 20% off,9.5
3438,2019-04-21T03:25:55Z,2019-04-21T03:25:55Z,"Women s Skechers, Vinyasa Caviar Sandal",Skechers,Shoes,BLACK SILVER,14.98,14.98,FALSE,BLACK SILVER,Online only: 57% off,5 M
