,DATEADDED,DATEUPDATED,NAME,BRAND,PRIMARYCATEGORIES,COLORS,PRICES.AMOUNTMAX,PRICES.AMOUNTMIN,PRICES.AVAILABILITY,PRICES.COLOR,PRICES.OFFER,PRICES.SIZE
2133,2019-04-24T06:29:15Z,2019-04-24T06:29:15Z,EASY STREET WOMEN S CECILIA DRESS PUMP,EASY STREET,SHOES,WHITE,46.64,46.64,TRUE,WHITE,ONLINE ONLY,7 N
2134,2019-04-24T06:29:13Z,2019-04-24T06:29:13Z,SODA BE48 LEATHERETTE WOMEN ROUND TOE S,SODA,SHOES,TAN,38.89,38.89,FALSE,TAN,ONLINE ONLY,8
2135,2019-04-24T06:29:04Z,2019-04-24T06:29:04Z,DELICIOUS WOMEN S OPEN TOE STRAPPY PLAT,DELICIOUS,SHOES,RED,32.99,32.99,FALSE,RED,ONLINE ONLY,11 BM US
2136,2019-04-24T06:28:40Z,2019-04-24T06:28:40Z,WOMENS SCALLOPED POINTED TOE PUMP,BRINLEY CO.,SHOES,NUDE,39.99,39.99,TRUE,NUDE,WAS 69.99,5.5
2137,2019-04-24T06:28:37Z,2019-04-24T06:28:37Z,NATURE BREEZE BK21 WOMEN LEATHERETTE CU,NATURE BREEZE,SHOES,WHITE,40.99,40.99,TRUE,WHITE,ONLINE ONLY,9
2138,2019-04-24T06:28:20Z,2019-04-24T06:28:20Z,WOMEN S MADE OF HONOR DRESS PUMP,AEROSOLES,SHOES,BLACK,29.99,29.99,FALSE,BLACK,ONLINE ONLY,12
2139,2019-04-24T06:19:55Z,2019-04-24T06:19:55Z,WOMEN S DIBA TRUE IN BETWEEN OPEN TOE B,DIBA TRUE,SHOES,NATURAL LEATHER,116.45,116.45,FALSE,NATURAL LEATHER,ONLINE ONLY: 22% OFF,7
2140,2019-04-24T06:16:28Z,2019-04-24T06:16:28Z,TOP MODA EVA-11 WOMENS ROUND TOE PLATFO,TOP MODA,SHOES,BEIGE,29.95,29.95,FALSE,BEIGE,ONLINE ONLY,6 BM US
2141,2019-04-24T06:08:20Z,2019-04-24T06:08:20Z,WOMEN S BEACON SHOES SANDY SNEAKER,BEACON SHOES,SHOES,RASPBERRY STRETCH FABRIC,34.95,34.95,TRUE,RASPBERRY STRETCH FABRIC,ONLINE ONLY,8
2142,2019-04-24T06:08:19Z,2019-04-24T06:08:19Z,WOMEN S BEACON SHOES DRIZZLE,BEACON SHOES,SHOES,NAVY PLAID POLYURETHANE,69.95,69.95,TRUE,NAVY PLAID POLYURETHANE,ONLINE ONLY,6
2143,2019-04-24T06:07:48Z,2019-04-24T06:07:48Z,WOMEN S SPRING STEP DAYANA HEEL,SPRING STEP,SHOES,BROWN LEATHER,159.95,159.95,TRUE,BROWN LEATHER,ONLINE ONLY,38
2144,2019-04-24T06:07:47Z,2019-04-24T06:07:47Z,WOMEN S TROTTERS CANDICE MARY JANE,TROTTERS,SHOES,BLACK/BLACK DRESS LEATHER/PATE,99.95,99.95,FALSE,BLACK/BLACK DRESS LEATHER/PATE,ONLINE ONLY,6.5
2145,2019-04-24T06:07:46Z,2019-04-24T06:07:46Z,WOMEN S TROTTERS CANDICE MARY JANE,TROTTERS,SHOES,BLACK/BLACK DRESS LEATHER/PATE,99.95,99.95,FALSE,BLACK/BLACK DRESS LEATHER/PATE,ONLINE ONLY,12
2146,2019-04-24T06:07:37Z,2019-04-24T06:07:37Z,5 INCH WOMEN S SEXY KNEE HIGH BOOTS HIG,SUMMITFASHIONS,SHOES,RED,78.89,78.89,TRUE,RED,ONLINE ONLY: 21% OFF,6
2147,2019-04-24T04:16:19Z,2019-04-24T04:16:19Z,AEROSOLES WOMEN S PLUSH AHEAD WEDGE SAN,AEROSOLES,SHOES,SILVER,63.2,63.2,FALSE,SILVER,ONLINE ONLY,7.5
2148,2019-04-24T04:16:18Z,2019-04-24T04:16:18Z,WOMEN S PLEASER FLAMINGO-801T PLATFORM,PLEASER,SHOES,CLEAR PVC/PINK TINTED,42.73,42.73,TRUE,CLEAR PVC/PINK TINTED,ONLINE ONLY,7
2149,2019-04-24T04:16:01Z,2019-04-24T04:16:01Z,CITY CLASSIFIED WOMEN S POINTY TOE T ST,CITY CLASSIFIED,SHOES,BLUE,21.99,21.99,FALSE,BLUE,ONLINE ONLY,11 BM US
2150,2019-04-24T04:14:32Z,2019-04-24T04:14:32Z,WOMEN S SOFTWALK BOLINAS THONG SANDAL,SOFTWALK,SHOES,SAND LEATHER,99.95,99.95,TRUE,SAND LEATHER,ONLINE ONLY,11
2151,2019-04-24T03:16:20Z,2019-04-24T03:20:24Z,"SYMBOL37 BY FOREVER LINK, LIGHTWEIGHT D",FOREVER LINK,SHOES,WHITE LEOPARD,27.98,27.98,TRUE,WHITE LEOPARD,ONLINE ONLY,US 5
2152,2019-04-24T03:16:20Z,2019-04-24T03:20:24Z,"SYMBOL37 BY FOREVER LINK, LIGHTWEIGHT D",FOREVER LINK,SHOES,WHITE LEOPARD,27.98,27.98,TRUE,WHITE LEOPARD,ONLINE ONLY,US 8
2153,2019-04-24T03:16:20Z,2019-04-24T03:20:24Z,"SYMBOL37 BY FOREVER LINK, LIGHTWEIGHT D",FOREVER LINK,SHOES,BLACK LEOPARD,27.98,27.98,TRUE,BLACK LEOPARD,ONLINE ONLY,US 5
2154,2019-04-24T03:16:21Z,2019-04-24T03:20:24Z,"SPECTACUL-300SQ, BLOCK HEEL SEQUINS KNE",PLEASER,SHOES,SLV SEQUINS,63.86,63.86,TRUE,SLV SEQUINS,ONLINE ONLY,14
2155,2019-04-24T03:16:21Z,2019-04-24T03:20:24Z,SOREL WOMEN S TIVOLI III SNOW BOOTS 174,SOREL,SHOES,QUARRY/CLOUD GREY,79.72,79.72,FALSE,QUARRY/CLOUD GREY,ONLINE ONLY: 45% OFF,8.5
2156,2019-04-24T03:16:21Z,2019-04-24T03:20:24Z,"SYMBOL37 BY FOREVER LINK, LIGHTWEIGHT D",FOREVER LINK,SHOES,KHAKI GREEN,27.98,27.98,TRUE,KHAKI GREEN,ONLINE ONLY,US 5.5
2157,2019-04-24T03:16:20Z,2019-04-24T03:20:23Z,SOREL WOMEN S TOFINO II BLACK / STONE M,SOREL,SHOES,BLACK / STONE,182.41,182.41,TRUE,BLACK / STONE,ONLINE ONLY,10M
2158,2019-04-24T03:16:20Z,2019-04-24T03:20:23Z,"SYMBOL37 BY FOREVER LINK, LIGHTWEIGHT D",FOREVER LINK,SHOES,KHAKI GREEN,27.98,27.98,TRUE,KHAKI GREEN,ONLINE ONLY,US 8
2159,2019-04-24T03:16:20Z,2019-04-24T03:20:23Z,"SYMBOL37 BY FOREVER LINK, LIGHTWEIGHT D",FOREVER LINK,SHOES,BLACK LEOPARD,27.98,27.98,TRUE,BLACK LEOPARD,ONLINE ONLY,US 6
2160,2019-04-24T03:15:23Z,2019-04-24T03:20:23Z,RYKA WOMEN S ARIES BLACK/GREY/BLUE SNEA,RYKA,SHOES,BLACK / GREY / BLUE,33.78,33.78,FALSE,BLACK / GREY / BLUE,ONLINE ONLY,7 M
2161,2019-04-24T03:20:20Z,2019-04-24T03:20:20Z,WOMEN S RYKA JAMBOREE SLIP ON,RYKA,SHOES,WHITE,82.67,82.67,FALSE,WHITE,ONLINE ONLY,9.5 M
2162,2019-04-24T03:20:20Z,2019-04-24T03:20:20Z,LIFESTRIDE WOMENS FLAIR CLOSED TOE WEDG,LIFESTRIDE,SHOES,TAUPE,47.99,47.99,TRUE,TAUPE,ONLINE ONLY: 20% OFF,7.5
2163,2019-04-24T03:15:23Z,2019-04-24T03:20:20Z,LADIES BAROQUE LACE UP LACED PADDOCK BO,TUFFRIDER,SHOES,BLACK,72.45,72.45,TRUE,BLACK,ONLINE ONLY,6 BOOT
2164,2019-04-24T03:16:26Z,2019-04-24T03:20:16Z,PUMA WOMEN S CLASSIC SUEDE DAZZLING BLU,PUMA,SHOES,OLIVE NIGHT / DARK PURPLE,62.63,62.63,TRUE,OLIVE NIGHT / DARK PURPLE,ONLINE ONLY,7.5M
2165,2019-04-24T03:16:26Z,2019-04-24T03:20:16Z,PUMA WOMEN S CLASSIC SUEDE DAZZLING BLU,PUMA,SHOES,SAFARI / PUMA WHITE,40.38,40.38,FALSE,SAFARI / PUMA WHITE,ONLINE ONLY,7.5M
2166,2019-04-24T03:16:26Z,2019-04-24T03:20:16Z,PUMA WOMEN S CLASSIC SUEDE DAZZLING BLU,PUMA,SHOES,SAFARI / PUMA WHITE,102.67,102.67,TRUE,SAFARI / PUMA WHITE,ONLINE ONLY,9M
2167,2019-04-24T03:20:12Z,2019-04-24T03:20:12Z,"TROTTERS WOMEN S BLAST III BOOT,BLACK Q",TROTTERS,SHOES,WHITE,47.66,47.66,FALSE,WHITE,ONLINE ONLY: 50% OFF,6.5
2168,2019-04-24T03:14:48Z,2019-04-24T03:20:11Z,5 INCH CLASSIC HIGH HEEL PUMP SHOE SEXY,SUMMITFASHIONS,SHOES,RED/BLACK,67.98,67.98,FALSE,RED/BLACK,ONLINE ONLY,11
2169,2019-04-24T03:20:11Z,2019-04-24T03:20:11Z,SKECHERS GOWALK 4 DIFFUSE WOMENS SLIP O,SKECHERS,SHOES,WHITE,70,70,TRUE,WHITE,ONLINE ONLY: 18% OFF,2 UK US
2170,2019-04-24T03:20:11Z,2019-04-24T03:20:11Z,SKECHERS WOMEN S MAX-FADE WHITE / GREY,SKECHERS,SHOES,WHITE / GREY,20.99,20.99,TRUE,WHITE / GREY,ONLINE ONLY: 75% OFF,10W
2171,2019-04-24T03:14:48Z,2019-04-24T03:20:11Z,SKECHERS SPORT WOMEN S BREATHE EASY FOR,SKECHERS,SHOES,GREY KNIT,80.63,80.63,FALSE,GREY KNIT,ONLINE ONLY,9.5
2172,2019-04-24T03:16:26Z,2019-04-24T03:20:10Z,PUMA WOMEN S VIKKY RIBBON ULTRA MAGENTA,PUMA,SHOES,ARUBA BLUE / ARUBA BLUE,51.65,51.65,FALSE,ARUBA BLUE / ARUBA BLUE,ONLINE ONLY,8.5M
2173,2019-04-24T03:20:10Z,2019-04-24T03:20:10Z,PUMA WOMEN S VIKKY RIBBON ULTRA MAGENTA,PUMA,SHOES,ULTRA MAGENTA / ULTRA MAGENTA,49.43,49.43,FALSE,ULTRA MAGENTA / ULTRA MAGENTA,ONLINE ONLY: 24% OFF,10M
2174,2019-04-24T03:20:10Z,2019-04-24T03:20:10Z,5 INCH SEXY HIGH HEEL BOOT WOMENS KNEE,SUMMITFASHIONS,SHOES,SILVER,78.93,78.93,TRUE,SILVER,ONLINE ONLY: 21% OFF,14
2175,2019-04-24T03:20:10Z,2019-04-24T03:20:10Z,PUMA WOMEN S FIERCE CORE ULTRA MAGENTA,PUMA,SHOES,NRGY PEACH / PUMA BLACK,5000,5000,TRUE,NRGY PEACH / PUMA BLACK,ONLINE ONLY,7M
2176,2019-04-24T03:16:25Z,2019-04-24T03:20:10Z,PUMA WOMEN S VIKKY RIBBON ULTRA MAGENTA,PUMA,SHOES,ARUBA BLUE / ARUBA BLUE,97.57,97.57,TRUE,ARUBA BLUE / ARUBA BLUE,ONLINE ONLY,10M
2177,2019-04-24T03:16:26Z,2019-04-24T03:20:10Z,BARE TRAPS WOMENS CAINE ROUND TOE ANKLE,BARETRAPS,SHOES,DARK BROWN,37.99,37.99,FALSE,DARK BROWN,ONLINE ONLY: 53% OFF,7
2178,2019-04-24T03:20:10Z,2019-04-24T03:20:10Z,PUMA WOMEN S FIERCE CORE ULTRA MAGENTA,PUMA,SHOES,ULTRA MAGENTA / PUMA WHITE,54.99,54.99,FALSE,ULTRA MAGENTA / PUMA WHITE,ONLINE ONLY: 39% OFF,7M
2179,2019-04-24T03:20:09Z,2019-04-24T03:20:09Z,SKECHERS WOMENS SPORT SKECH AIR 2.0 NEX,SKECHERS,SHOES,LIGHT PINK,59.21,59.21,FALSE,LIGHT PINK,ONLINE ONLY: 25% OFF,8.5
2180,2019-04-24T03:20:07Z,2019-04-24T03:20:07Z,4 INCH GLITTER GO GO BOOTS PLATFORM CHU,ELLIE,SHOES,GOLD,77.96,77.96,FALSE,GOLD,ONLINE ONLY: 21% OFF,10
2181,2019-04-24T03:15:05Z,2019-04-24T03:20:06Z,12753 GYCL GRAY CORAL SKECHERS SHOES WO,SKECHERS,SHOES,GRAY,81.33,81.33,TRUE,GRAY,ONLINE ONLY,11
2182,2019-04-24T03:20:06Z,2019-04-24T03:20:06Z,4 INCH HIGH HEEL BOOTS NEON KNEE HIGH B,ELLIE,SHOES,YELLOW,72.93,72.93,TRUE,YELLOW,ONLINE ONLY: 21% OFF,6
2183,2019-04-24T03:15:10Z,2019-04-24T03:20:06Z,BP579-CHABLIS 5.5   HEEL PLATFORM ANKLE,ELLIE SHOES,SHOES,GOLD GLITTER,24.48,24.48,TRUE,GOLD GLITTER,ONLINE ONLY,SIZE 7
2184,2019-04-24T03:20:05Z,2019-04-24T03:20:06Z,K-SWISS ST329 CMF SNEAKER - WOMENS,K-SWISS,SHOES,WHITE/SHOCKING PINK,86.65,86.65,TRUE,WHITE/SHOCKING PINK,ONLINE ONLY,8.5 BM US
2185,2019-04-24T03:20:06Z,2019-04-24T03:20:06Z,SKECHERS WOMEN S FLEX APPEAL 2.0 INSIGH,SKECHERS,SHOES,WHITE/SILVER,46.8,46.8,FALSE,WHITE/SILVER,ONLINE ONLY,5
2186,2019-04-24T03:15:10Z,2019-04-24T03:20:06Z,SKECHERS WOMEN S FLEX APPEAL 2.0 INSIGH,SKECHERS,SHOES,BLACK ROSE GOLD,93.03,93.03,TRUE,BLACK ROSE GOLD,ONLINE ONLY,6
2187,2019-04-24T03:20:04Z,2019-04-24T03:20:05Z,K-SWISS ST329 CMF SNEAKER - WOMENS,K-SWISS,SHOES,WHITE/SHOCKING PINK,36.99,36.99,FALSE,WHITE/SHOCKING PINK,ONLINE ONLY,10 BM US
2188,2019-04-24T03:20:04Z,2019-04-24T03:20:05Z,WOMEN S SOFTWALK NAPA EMBOSSED BALLET F,SOFTWALK,SHOES,BRANDY LEATHER,109.95,109.95,TRUE,BRANDY LEATHER,ONLINE ONLY,7
2189,2019-04-24T03:20:05Z,2019-04-24T03:20:05Z,K-SWISS ST329 CMF SNEAKER - WOMENS,K-SWISS,SHOES,WHITE/SHOCKING PINK,86.65,86.65,TRUE,WHITE/SHOCKING PINK,ONLINE ONLY,7.5 BM US
2190,2019-04-24T03:20:04Z,2019-04-24T03:20:05Z,K-SWISS ST329 CMF SNEAKER - WOMENS,K-SWISS,SHOES,GRAY LILAC/MARSHMALLOW,75.89,75.89,TRUE,GRAY LILAC/MARSHMALLOW,ONLINE ONLY,8.5 BM US
2191,2019-04-24T03:20:05Z,2019-04-24T03:20:05Z,K-SWISS ST329 CMF SNEAKER - WOMENS,K-SWISS,SHOES,WHITE/SHOCKING PINK,81.32,81.32,TRUE,WHITE/SHOCKING PINK,ONLINE ONLY,9 BM US
2192,2019-04-24T03:20:02Z,2019-04-24T03:20:02Z,GRASSHOPPERS WOMENS JANEY LL LOW TOP LA,GRASSHOPPERS,SHOES,STEEL GREY,21.68,21.68,FALSE,STEEL GREY,ONLINE ONLY: 57% OFF,6
2193,2019-04-24T03:20:02Z,2019-04-24T03:20:02Z,GRASSHOPPERS WOMEN S JANEY II KNIT SNEA,GRASSHOPPERS,SHOES,PEACOAT / NAVY,15.99,15.99,FALSE,PEACOAT / NAVY,ONLINE ONLY: 68% OFF,6.5M
2194,2019-04-24T03:20:02Z,2019-04-24T03:20:02Z,WOMEN S DYEABLES SIENNA,DYEABLES,SHOES,CHAMPAGNE SHIMMER,43.96,43.96,FALSE,CHAMPAGNE SHIMMER,ONLINE ONLY: 44% OFF,9.5
2195,2019-04-24T03:20:00Z,2019-04-24T03:20:00Z,WOMEN S LACE UP PLATFORM COMFORTABLE FL,SNJ,SHOES,BLACK-1,21.99,21.99,FALSE,BLACK-1,ONLINE ONLY,8
2196,2019-04-24T03:20:00Z,2019-04-24T03:20:00Z,WOMEN S LACE UP PLATFORM COMFORTABLE FL,SNJ,SHOES,BLACK-1,21.99,21.99,FALSE,BLACK-1,ONLINE ONLY,10
2197,2019-04-24T03:20:00Z,2019-04-24T03:20:00Z,WOMEN S LACE UP PLATFORM COMFORTABLE FL,SNJ,SHOES,BLACK-1,21.99,21.99,FALSE,BLACK-1,ONLINE ONLY,6.5
2198,2019-04-24T03:20:00Z,2019-04-24T03:20:00Z,STEVE MADDEN WOMEN S CARNIVAL ROSE GOLD,STEVE MADDEN,SHOES,ROSE GOLD,24.99,24.99,FALSE,ROSE GOLD,ONLINE ONLY: 64% OFF,5M
2199,2019-04-24T03:20:00Z,2019-04-24T03:20:00Z,WOMEN S LACE UP PLATFORM COMFORTABLE FL,SNJ,SHOES,BLUE-1,21.99,21.99,FALSE,BLUE-1,ONLINE ONLY,9
2200,2019-04-24T03:20:00Z,2019-04-24T03:20:00Z,STEVE MADDEN WOMEN S CARNIVAL ROSE GOLD,STEVE MADDEN,SHOES,ROSE GOLD,23.95,23.95,FALSE,ROSE GOLD,ONLINE ONLY: 66% OFF,7.5M
2201,2019-04-24T03:20:00Z,2019-04-24T03:20:00Z,WOMEN S LACE UP PLATFORM COMFORTABLE FL,SNJ,SHOES,BLUE-1,21.99,21.99,FALSE,BLUE-1,ONLINE ONLY,6.5
2202,2019-04-24T03:19:59Z,2019-04-24T03:19:59Z,WOMEN S LACE UP PLATFORM COMFORTABLE FL,SNJ,SHOES,BLACK-1,21.99,21.99,FALSE,BLACK-1,ONLINE ONLY,6
2203,2019-04-24T03:19:59Z,2019-04-24T03:19:59Z,SAM EDELMAN WOMENS LEYA FAUX FUR FASHIO,SAM EDELMAN,SHOES,BLACK MULTI,57.99,57.99,TRUE,BLACK MULTI,ONLINE ONLY,7.5M
2204,2019-04-24T03:19:59Z,2019-04-24T03:19:59Z,LILIANA ROMANE-1 WOMEN S CHUNKY HEEL RI,LILIANA,SHOES,TAN,44.95,44.95,TRUE,TAN,ONLINE ONLY,5.5 BM US
2205,2019-04-24T03:19:59Z,2019-04-24T03:19:59Z,GRASSHOPPERS WOMENS CARA SLIP ON EMBROI,GRASSHOPPERS,SHOES,STEEL GREY,50,50,TRUE,STEEL GREY,ONLINE ONLY,7.5 MEDIUM BM
2206,2019-04-24T03:19:59Z,2019-04-24T03:19:59Z,GRASSHOPPERS WOMENS CARA SLIP ON EMBROI,GRASSHOPPERS,SHOES,TOFFEE,37.16,37.16,TRUE,TOFFEE,ONLINE ONLY: 24% OFF,6.5
2207,2019-04-24T03:19:59Z,2019-04-24T03:19:59Z,GRASSHOPPERS WOMENS CARA SLIP ON EMBROI,GRASSHOPPERS,SHOES,STEEL GREY,16.43,16.43,FALSE,STEEL GREY,ONLINE ONLY: 66% OFF,6.5
2208,2019-04-24T03:19:59Z,2019-04-24T03:19:59Z,"COKY BY SODA, ESPADRILLE CORK FOOTBED S",SODA,SHOES,LIGHT TAN,32,32,FALSE,LIGHT TAN,ONLINE ONLY,US 5.5
2209,2019-04-24T03:19:59Z,2019-04-24T03:19:59Z,GRASSHOPPERS WOMENS CARA SLIP ON EMBROI,GRASSHOPPERS,SHOES,TOFFEE,37.16,37.16,TRUE,TOFFEE,ONLINE ONLY: 24% OFF,6
2210,2019-04-24T03:19:59Z,2019-04-24T03:19:59Z,SAM EDELMAN WOMENS LEYA FAUX FUR FASHIO,SAM EDELMAN,SHOES,WINE VELVET,72.38,72.38,FALSE,WINE VELVET,ONLINE ONLY,8 MEDIUM BM
2211,2019-04-24T03:19:59Z,2019-04-24T03:19:59Z,GRASSHOPPERS WOMENS EXPLORE LACE LOW TO,GRASSHOPPERS,SHOES,GREY,31.49,31.49,FALSE,GREY,ONLINE ONLY: 47% OFF,6.5
2212,2019-04-24T03:19:44Z,2019-04-24T03:19:44Z,WOMEN S PROPET WASHABLE WALKER SUEDE WA,PROPET,SHOES,INDIGO SUEDE,82.95,82.95,TRUE,INDIGO SUEDE,ONLINE ONLY,7
2213,2019-04-24T03:19:44Z,2019-04-24T03:19:44Z,WOMEN S PROPET WASHABLE WALKER SUEDE WA,PROPET,SHOES,INDIGO SUEDE,73.27,73.27,TRUE,INDIGO SUEDE,ONLINE ONLY,6
2214,2019-04-24T03:19:43Z,2019-04-24T03:19:43Z,"PLEASER WOMEN S ADO1008SQ/G/GCH BOOT, G",CATAN,SHOES,BLACK SEQUINS/BLACK,97.95,97.95,TRUE,BLACK SEQUINS/BLACK,ONLINE ONLY,7
2215,2019-04-24T03:19:43Z,2019-04-24T03:19:43Z,WOMEN S PROPET WASHABLE WALKER SUEDE WA,PROPET,SHOES,INDIGO SUEDE,69.27,69.27,TRUE,INDIGO SUEDE,ONLINE ONLY,7
2216,2019-04-24T03:19:38Z,2019-04-24T03:19:38Z,SKECHERS WOMEN S BREATHE EASY - GOOD LU,SKECHERS,SHOES,CHOCOLATE,69.99,69.99,FALSE,CHOCOLATE,ONLINE ONLY,8.5
2217,2019-04-24T03:19:37Z,2019-04-24T03:19:37Z,SKECHERS WOMEN S BREATHE EASY - GOOD LU,SKECHERS,SHOES,CHOCOLATE,48.99,48.99,FALSE,CHOCOLATE,ONLINE ONLY,8
2218,2019-04-24T03:19:37Z,2019-04-24T03:19:37Z,SKECHERS WOMEN S BREATHE EASY - GOOD LU,SKECHERS,SHOES,CHOCOLATE,69.99,69.99,FALSE,CHOCOLATE,ONLINE ONLY,7.5
2219,2019-04-24T03:16:26Z,2019-04-24T03:16:26Z,5 INCH SEXY HIGH HEEL BOOT WOMENS KNEE,SUMMITFASHIONS,SHOES,GOLD,78.93,78.93,TRUE,GOLD,ONLINE ONLY: 21% OFF,9
2220,2019-04-24T03:16:26Z,2019-04-24T03:16:26Z,PUMA WOMEN S ENZO STRAP MESH ANKLE-HIGH,PUMA,SHOES,BLUE INDIGO / PUMA WHITE,53.72,53.72,FALSE,BLUE INDIGO / PUMA WHITE,ONLINE ONLY: 23% OFF,6N
2221,2019-04-24T03:16:26Z,2019-04-24T03:16:26Z,BAMBOO RAMPAGE 56M WOMEN S OPEN TOE LAC,BAMBOO,SHOES,LIGHT TAUPE,45.95,45.95,TRUE,LIGHT TAUPE,ONLINE ONLY,10
2222,2019-04-24T03:16:26Z,2019-04-24T03:16:26Z,PUMA WOMEN S ENZO STRAP MESH ANKLE-HIGH,PUMA,SHOES,BLUE INDIGO / PUMA WHITE,42.99,42.99,FALSE,BLUE INDIGO / PUMA WHITE,ONLINE ONLY: 39% OFF,9M
2223,2019-04-24T03:16:26Z,2019-04-24T03:16:26Z,PUMA WOMEN S ENZO STRAP MESH ANKLE-HIGH,PUMA,SHOES,BLUE INDIGO / PUMA WHITE,38.99,38.99,FALSE,BLUE INDIGO / PUMA WHITE,ONLINE ONLY: 44% OFF,8M
2224,2019-04-24T03:16:26Z,2019-04-24T03:16:26Z,PUMA WOMEN S ENZO STRAP MESH ANKLE-HIGH,PUMA,SHOES,BLUE INDIGO / PUMA WHITE,37.62,37.62,FALSE,BLUE INDIGO / PUMA WHITE,ONLINE ONLY: 46% OFF,11M
2225,2019-04-24T03:16:26Z,2019-04-24T03:16:26Z,PUMA WOMEN S CLASSIC SUEDE BARBADOS CHE,PUMA,SHOES,BARBADOS CHERRY / GOLD,54.44,54.44,FALSE,BARBADOS CHERRY / GOLD,ONLINE ONLY: 16% OFF,8.5M
2226,2019-04-24T03:16:20Z,2019-04-24T03:16:20Z,SOREL WOMEN S WINTER CARNIVAL WATERPROO,SOREL,SHOES,BLACK/STONE,109.98,109.98,FALSE,BLACK/STONE,ONLINE ONLY,5 MEDIUM B M US
2227,2019-04-24T03:16:19Z,2019-04-24T03:16:19Z,EVER-999 WOMEN S FLAT LACE UP LIGHT WEI,FOREVER LINK,SHOES,BLACK,16.99,16.99,FALSE,BLACK,ONLINE ONLY,10
2228,2019-04-24T03:16:19Z,2019-04-24T03:16:19Z,EVER-999 WOMEN S FLAT LACE UP LIGHT WEI,FOREVER LINK,SHOES,BLACK,16.99,16.99,FALSE,BLACK,ONLINE ONLY,8
2229,2019-04-24T03:16:19Z,2019-04-24T03:16:19Z,EVER-999 WOMEN S FLAT LACE UP LIGHT WEI,FOREVER LINK,SHOES,BLACK,16.99,16.99,TRUE,BLACK,ONLINE ONLY,6
2230,2019-04-24T03:16:18Z,2019-04-24T03:16:18Z,NEW BALANCE WL999LWA: 999 ELITE EDITION,NEW BALANCE,SHOES,TEAL,60.83,60.83,FALSE,TEAL,ONLINE ONLY,10 BM US
2231,2019-04-24T03:16:18Z,2019-04-24T03:16:18Z,NEW BALANCE WL999LWA: 999 ELITE EDITION,NEW BALANCE,SHOES,TEAL,60.83,60.83,FALSE,TEAL,ONLINE ONLY,6.5 BM US
2232,2019-04-24T03:16:18Z,2019-04-24T03:16:18Z,WOMENS COMFORT WIDE CALF SIDE ZIPPER RI,BRINLEY CO.,SHOES,OLIVE,59.99,59.99,TRUE,OLIVE,WAS 99.99,6.5
2233,2019-04-24T03:16:18Z,2019-04-24T03:16:18Z,WOMENS COMFORT WIDE CALF SIDE ZIPPER RI,BRINLEY CO.,SHOES,GREY,59.99,59.99,TRUE,GREY,WAS 99.99,12
2234,2019-04-24T03:16:18Z,2019-04-24T03:16:18Z,NEW BALANCE WL999LWA: 999 ELITE EDITION,NEW BALANCE,SHOES,TEAL,49.88,49.88,TRUE,TEAL,ONLINE ONLY,6 BM US
2235,2019-04-24T03:15:11Z,2019-04-24T03:16:17Z,NEW BALANCE WOMENS WL520 LOW TOP LACE U,NEW BALANCE,SHOES,CLG,33.1,33.1,TRUE,CLG,ONLINE ONLY: 59% OFF,12M
2236,2019-04-24T03:16:13Z,2019-04-24T03:16:13Z,"WOMEN S SKECHERS, BREATHE EASY GOOD LIF",SKECHERS,SHOES,GREY AQUA,45.47,45.47,FALSE,GREY AQUA,ONLINE ONLY,5.5 M
2237,2019-04-24T03:16:12Z,2019-04-24T03:16:12Z,SODA WOMEN S OPEN TOE ANKLE STRAP ESPAD,SODA,SHOES,TAN,32.99,32.99,TRUE,TAN,ONLINE ONLY,6.5 BM US
2238,2019-04-24T03:16:11Z,2019-04-24T03:16:11Z,SKECHERS WOMEN S PURE SNEAKER,SKECHERS,SHOES,LIGHT BLUE,84,84,FALSE,LIGHT BLUE,ONLINE ONLY,11 M US
2239,2019-04-24T03:16:10Z,2019-04-24T03:16:10Z,PUMA WOMEN S FIERCE KNIT WHITE ANKLE-HI,PUMA,SHOES,PUMA WHITE,102,102,TRUE,PUMA WHITE,ONLINE ONLY,8.5M
2240,2019-04-24T03:16:09Z,2019-04-24T03:16:09Z,SKECHERS LIFE SAVER RUNNING WOMEN S SHO,SKECHERS,SHOES,BLACK/PINK,63.93,63.93,TRUE,BLACK/PINK,ONLINE ONLY,6.5
2241,2019-04-24T03:16:09Z,2019-04-24T03:16:09Z,WOMEN S TORMENT 216 LACE-UP BOOTIE,DEMONIA,SHOES,BLACK VEGAN LEATHER/PINK HOLOG,73.95,73.95,TRUE,BLACK VEGAN LEATHER/PINK HOLOG,ONLINE ONLY,7
2242,2019-04-24T03:16:08Z,2019-04-24T03:16:08Z,SKECHERS LIFE SAVER RUNNING WOMEN S SHO,SKECHERS,SHOES,BLACK,83.99,83.99,TRUE,BLACK,ONLINE ONLY,7.5
2243,2019-04-24T03:16:08Z,2019-04-24T03:16:08Z,WOMEN S TORMENT 216 LACE-UP BOOTIE,DEMONIA,SHOES,BLACK VEGAN LEATHER/PINK HOLOG,73.95,73.95,TRUE,BLACK VEGAN LEATHER/PINK HOLOG,ONLINE ONLY,6
2244,2019-04-24T03:16:08Z,2019-04-24T03:16:08Z,SKECHERS LIFE SAVER RUNNING WOMEN S SHO,SKECHERS,SHOES,BLACK,83.99,83.99,TRUE,BLACK,ONLINE ONLY,8
