dateAdded,dateUpdated,brand,categories,primaryCategories,colors,ean / upc,name,prices.amountMax,prices.amountMin,prices.availability,prices.dateSeen,prices.offer,prices.size,sizes
2019-04-25T07:14:42Z,2019-04-25T07:14:42Z,Softwalk,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Sand Nubuck Leather,887000000000.00,Softwalk Womens Hampshire Black Snake Flats Size 6.5,106.72,106.72,TRUE,"2019-04-20T12:02:13Z,2019-04-20T12:02:46Z,2019-04-20T12:02:56Z",Online only,8.5,8.5
2019-04-25T07:14:20Z,2019-04-25T07:14:20Z,Jambu,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Charcoal Brushed Vegan Suede,191609000000.00,Women's Jambu JBU Cynthia Mary Jane,63.16,63.16,FALSE,2019-04-24T17:34:00.000Z,Online only,7,7
2019-04-25T07:14:16Z,2019-04-25T07:14:16Z,Jambu,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Silver/Gunmetal Leather,192000000000.00,Women's Jambu Bloom Slide,98.95,98.95,TRUE,2019-04-24T17:34:00.000Z,Online only,10,10
2019-04-25T07:14:16Z,2019-04-25T07:14:16Z,Jambu,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black/Tan Full Grain Leather/Kid Suede,191609000000.00,Women's Jambu Bloom Slide,98.95,98.95,TRUE,2019-04-24T17:34:00.000Z,Online only,11,11
2019-04-25T07:14:13Z,2019-04-25T07:14:13Z,LifeStride,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Robin Egg Blue,727682000000.00,Lifestride Womens Listed Closed Toe Wedge Pumps,23.4,23.4,FALSE,2019-04-25T07:14:13Z,Online only,9.5,9.5
2019-04-25T07:13:59Z,2019-04-25T07:13:59Z,Jambu,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Texture Knit,192000000000.00,Women's Jambu JSport Nadine Cut-Out Wedge,68.95,68.95,FALSE,2019-04-24T17:34:00.000Z,Online only,7,7
2019-04-25T07:07:28Z,2019-04-25T07:07:28Z,Toms,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Suede,886000000000.00,TOMS Women's Desert Wedge Black Suede Boot 5 B (M),66.74,66.74,FALSE,2019-04-25T07:07:28Z,Online only,5 BM US,5 BM US
2019-04-25T07:06:49Z,2019-04-25T07:06:49Z,EasySteps,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Parachute Purple,676518000000.00,Easy USA - Womens Canvas Lace Up Shoe with Padded Insole Red / 6 B(M) US,17.89,17.89,FALSE,2019-04-25T07:06:49Z,Online only,9 BM US,9 BM US
2019-04-25T07:03:50Z,2019-04-25T07:04:41Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Taupe Gray,791000000000.00,"Chance by Soda, Bikers Stack Heel Ankle Booties w V-Cut Triangle Perforated Cutout",25,25,FALSE,2019-04-19T03:27:48Z,Online only,7.5,7.5
2019-04-25T07:03:12Z,2019-04-25T07:03:35Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,729000000000.00,"Women's SAS, Sunny Slip on Skimmers",140.95,140.95,FALSE,2019-04-19T03:14:41Z,Online only,11.5 S,11.5 S
2019-04-25T07:03:10Z,2019-04-25T07:03:33Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,729000000000.00,"Women's SAS, Sunny Slip on Skimmers",140.95,140.95,FALSE,2019-04-19T03:14:46Z,Online only,9 N,9 N
2019-04-25T07:03:26Z,2019-04-25T07:03:26Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Suede,825073000000.00,Women's Early Bird Strappy Sandal,115.16,115.16,TRUE,2019-04-24T17:22:00.000Z,Online only,10,10
2019-04-25T07:02:59Z,2019-04-25T07:03:15Z,911Costume,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Ivory,718000000000.00,"Funtasma Victorian Lace Insert High Boot Assorted Colors DAME-115 - Ivory,7",59.88,59.88,TRUE,2019-04-27T17:02:00.000Z,Online only,6,6
2019-04-25T07:02:59Z,2019-04-25T07:03:15Z,Drew,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Taupe Calf,708000000000.00,Women's Drew Parade II,142.95,142.95,TRUE,"2019-04-25T07:02:59Z,2019-04-25T07:03:15Z",Online only: 11% off,10.5,10.5
2019-04-25T07:03:09Z,2019-04-25T07:03:09Z,Top Moda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Blush,689000000000.00,Chevy-1 Women's Cutout Buckles Almond Toe Low Heel Western Ankle Booties Shoes,27.99,27.99,FALSE,2019-04-25T07:03:09Z,Online only,9,9
2019-04-25T07:00:36Z,2019-04-25T07:00:36Z,Victoria K.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,664000000000.00,Victoria K Women's Denim With Gold Ornament Denim Bow Ballerina Flats,16.88,16.88,TRUE,2019-04-26T06:36:01Z,Online only,7,7
2019-04-25T04:06:44Z,2019-04-25T04:06:44Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Stretch Pat and Black,885000000000.00,Women's Pleaser Flamingo-3028 Thigh High Buckle Boot,114.95,114.95,TRUE,2019-04-19T07:05:28Z,Online only,8,8
2019-04-25T04:06:35Z,2019-04-25T04:06:35Z,Not Rated,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,884887000000.00,Women's Santo Dress Sandal,35.96,35.96,TRUE,2019-04-25T04:06:35Z,Online only: 20% off,7.5 BM US,7.5 BM US
2019-04-25T04:06:35Z,2019-04-25T04:06:35Z,Funtasma,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Hot Pink Stretch Patent,885000000000.00,Women's Exotica 2000,53.95,53.95,TRUE,2019-04-19T07:05:41Z,Online only,14,14
2019-04-25T04:06:34Z,2019-04-25T04:06:35Z,Easy Street,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Synthetic/Gore,890000000000.00,Easy Street Women's Proctor Comfort Slip On (Brown),69.32,69.32,TRUE,2019-04-30T19:48:00.000Z,Online only,10 N,10 N
2019-04-25T04:06:34Z,2019-04-25T04:06:35Z,Easy Street,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,890000000000.00,Easy Street Women's Prim Pump (Black),319.98,319.98,FALSE,2019-04-24T17:20:00.000Z,Online only,US 8.5,US 8.5
2019-04-25T04:06:35Z,2019-04-25T04:06:35Z,Not Rated,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Taupe,884886000000.00,Not Rated Womens Slingbacks Sandals Size 8.5 New,20.69,20.69,FALSE,2019-04-25T04:06:35Z,Online only,7.5 Medium BM,7.5 Medium BM
2019-04-25T04:06:35Z,2019-04-25T04:06:35Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,870000000000.00,Women's Extra Wide Calf Buckle Slouch Low-wedge Boots,39.99,39.99,TRUE,2019-04-20T09:18:12Z,Online only: 58% off,10,10
2019-04-25T04:06:35Z,2019-04-25T04:06:35Z,Not Rated,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Tan,884886000000.00,Not Rated Womens Slingbacks Sandals Size 8.5 New,24.99,24.99,FALSE,2019-04-25T04:06:35Z,Online only,10 Medium BM,10 Medium BM
2019-04-25T04:06:34Z,2019-04-25T04:06:35Z,Funtasma,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Stretch Patent,885000000000.00,Women's Exotica 2000,49.95,49.95,TRUE,2019-04-19T07:05:40Z,Online only: 7% off,11,11
2019-04-25T04:06:33Z,2019-04-25T04:06:33Z,LifeStride,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Taupe 536,736704000000.00,Lifestride Womens Flair Closed Toe Wedge Pumps,59.99,59.99,TRUE,2019-04-25T04:06:33Z,Online only,10,10
2019-04-25T04:06:33Z,2019-04-25T04:06:33Z,New Balance,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,By,890000000000.00,New Balance Women's Wvngo By Ankle-High Running Shoe - 7.5W,54.99,54.99,FALSE,2019-04-22T04:15:52Z,Online only,7M,7M
2019-04-25T04:06:31Z,2019-04-25T04:06:31Z,Not Rated,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Beige,191728000000.00,Not Rated Womens Furby Faux Fur Casual Slide Sandals,20.69,20.69,FALSE,2019-04-25T04:06:31Z,Online only,7 Medium BM,7 Medium BM
2019-04-25T04:06:30Z,2019-04-25T04:06:30Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear PVC/Pink Tinted,885000000000.00,Women's Pleaser Flamingo-801T Platform Slide,42.73,42.73,TRUE,2019-04-19T03:26:19Z,Online only,9,9
2019-04-25T04:06:13Z,2019-04-25T04:06:13Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Bisque/Magenta,887000000000.00,"SoftWalk Women's Jermaine Wedge Sandal, Bisque/Magenta, 10 N US",140,140,TRUE,2019-04-25T04:06:13Z,Online only,9 BM US,9 BM US
2019-04-25T04:06:13Z,2019-04-25T04:06:13Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Bisque/Magenta,887000000000.00,"SoftWalk Women's Jermaine Wedge Sandal, Bisque/Magenta, 10 N US",46.91,46.91,FALSE,2019-04-25T04:06:13Z,Online only,10 N US,10 N US
2019-04-25T04:03:59Z,2019-04-25T04:03:59Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Pewter,737280000000.00,Aerosoles Womens Cool Breeze Canvas Open Toe Casual Slide Sandals,41.02,41.02,TRUE,2019-04-25T04:03:59Z,Online only: 20% off,5.5,5.5
2019-04-25T04:03:58Z,2019-04-25T04:03:58Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,737000000000.00,women's aerosoles midpoint ankle cuff sandal,53.05,53.05,FALSE,2019-04-25T04:03:58Z,Online only,12,12
2019-04-25T04:03:58Z,2019-04-25T04:03:58Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Taupe,870192000000.00,Womens Stacked Wood Heel Faux Leather Double Ankle Strap Sandals,23.95,23.95,TRUE,2019-04-25T04:03:58Z,Was 37.11,8,8
2019-04-25T04:03:58Z,2019-04-25T04:03:58Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Taupe Faux Leather,737000000000.00,women's aerosoles midpoint ankle cuff sandal,55.39,55.39,TRUE,2019-04-25T04:03:58Z,Online only,10,10
2019-04-25T04:03:58Z,2019-04-25T04:03:58Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Taupe,888000000000.00,Women's Yet Another Faux Leather Taupe Sandal - 8M,63.2,63.2,TRUE,2019-04-25T04:03:58Z,Online only: 20% off,8.5M,8.5M
2019-04-25T04:03:58Z,2019-04-25T04:03:58Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Taupe Faux Leather,737281000000.00,women's aerosoles midpoint ankle cuff sandal,32,32,FALSE,2019-04-25T04:03:58Z,Online only: 54% off,6.5,6.5
2019-04-25T04:03:50Z,2019-04-25T04:03:50Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,737000000000.00,Women's Aerosoles Tavern Shootie,86.53,86.53,TRUE,2019-04-25T04:03:50Z,Online only,7.5,7.5
2019-04-25T04:03:50Z,2019-04-25T04:03:50Z,Puma,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,889000000000.00,Puma Women's Blaze Of Glory Decor Black Ankle-High Fashion Sneaker - 7M,55.99,55.99,FALSE,2019-04-24T03:15:12Z,Online only: 59% off,8.5M,8.5M
2019-04-25T04:03:44Z,2019-04-25T04:03:44Z,city-classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Tan,665503000000.00,"City Classified Women's Open Toe Patch Espadrille Cork Wedge (Tan, 6.5 B(M) US)",20.15,20.15,FALSE,2019-04-25T04:03:44Z,Online only,5.5 BM US,5.5 BM US
2019-04-25T04:03:44Z,2019-04-25T04:03:44Z,city-classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Tan,665503000000.00,"City Classified Women's Open Toe Patch Espadrille Cork Wedge (Tan, 6.5 B(M) US)",20.56,20.56,FALSE,2019-04-25T04:03:44Z,Online only,8 BM US,8 BM US
2019-04-25T04:03:44Z,2019-04-25T04:03:44Z,city-classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Tan,666000000000.00,"City Classified Women's Open Toe Patch Espadrille Cork Wedge (Tan, 6.5 B(M) US)",27.91,27.91,FALSE,2019-04-25T04:03:44Z,Online only,10 BM US,10 BM US
2019-04-25T04:01:51Z,2019-04-25T04:03:31Z,City Classified,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Khaki,955658000000.00,City Classified AI64 Women Leatherette Open Toe Strappy Ankle Strap Flat Sandal,35.99,35.99,FALSE,"2019-04-25T04:03:31Z,2019-04-25T04:01:51Z",Online only,11,11
2019-04-25T04:01:51Z,2019-04-25T04:03:31Z,City Classified,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Khaki,955658000000.00,City Classified AI64 Women Leatherette Open Toe Strappy Ankle Strap Flat Sandal,35.99,35.99,TRUE,"2019-04-25T04:03:31Z,2019-04-25T04:01:51Z",Online only,8.5,8.5
2019-04-25T04:03:25Z,2019-04-25T04:03:25Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Coral,737000000000.00,Aerosoles Women's Plush Ahead Wedge Sandal,63.2,63.2,TRUE,2019-04-25T04:03:25Z,Online only: 20% off,10,10
2019-04-25T04:03:22Z,2019-04-25T04:03:22Z,Aerosoft,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Purple,737000000000.00,"Aerosoft Womens Tic-Tac, Fusia, 11",22.95,22.95,FALSE,2019-04-25T04:03:22Z,Online only,9,9
2019-04-25T04:03:14Z,2019-04-25T04:03:14Z,ZIGI SOHO,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Pink/Blue/Yellow,190047000000.00,ZIGI SOHO Womens Melaa Open Toe Special Occasion Strappy Sandals,35.4,35.4,FALSE,2019-04-25T04:03:14Z,Online only: 40% off,8.5,8.5
2019-04-25T04:03:12Z,2019-04-25T04:03:12Z,City Classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Blue,665503000000.00,"City Classified Wome's Pointy Toe Cutout Ankle Strap Flat Sandal (Blue, 7 B(M) US)",22.99,22.99,FALSE,2019-04-25T04:03:12Z,Online only,5.5 BM US,5.5 BM US
2019-04-25T04:03:12Z,2019-04-25T04:03:12Z,Earth Origin,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Navy,692000000000.00,Earth Origins PORTIA Womens Suede Knee High Side Zip Boots,34.97,34.97,FALSE,2019-04-27T12:56:00.000Z,Online only,7,7
2019-04-25T04:01:50Z,2019-04-25T04:03:12Z,Easy Spirit,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,740000000000.00,Easy Spirit Women's Takeit Mule,109.27,109.27,TRUE,2019-04-25T09:11:19Z,Online only,7 BM US,7 BM US
2019-04-25T04:01:50Z,2019-04-25T04:03:12Z,City Classified,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black,665503000000.00,"City Classified Wome's Pointy Toe Cutout Ankle Strap Flat Sandal (Blue, 7 B(M) US)",22.99,22.99,FALSE,2019-04-25T04:01:50Z,Online only,6.5 BM US,6.5 BM US
2019-04-25T04:03:12Z,2019-04-25T04:03:12Z,Earth Origin,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Almond,692000000000.00,Earth Origins PORTIA Womens Suede Knee High Side Zip Boots,34.97,34.97,FALSE,2019-04-27T12:56:00.000Z,Online only,8.5,8.5
2019-04-25T04:03:12Z,2019-04-25T04:03:12Z,Easy Spirit,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Dark Purple,740000000000.00,Easy Spirit Kamlet Women Round Toe Boots,71.14,71.14,TRUE,2019-04-27T13:05:00.000Z,Online only,9,9
2019-04-25T04:01:34Z,2019-04-25T04:03:04Z,Aeorosoles,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Denim Combo,825073000000.00,Aerosoles Women's Mid Level Heeled Sandal,63.2,63.2,TRUE,"2019-04-25T04:01:34Z,2019-04-25T04:03:04Z",Online only,9.5,9.5
2019-04-25T04:02:39Z,2019-04-25T04:03:02Z,City Classified,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Olive,665503000000.00,City Classified Women's Curvy Round Closed Toe Ankle Strap Flat Sandal,21.99,21.99,TRUE,"2019-04-25T04:03:02Z,2019-04-25T04:02:39Z",Online only,7.5 BM US,7.5 BM US
2019-04-25T04:02:38Z,2019-04-25T04:03:01Z,City Classified,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Olive,666000000000.00,City Classified Women's Curvy Round Closed Toe Ankle Strap Flat Sandal,21.99,21.99,FALSE,"2019-04-25T04:03:01Z,2019-04-25T04:02:38Z",Online only,8 BM US,8 BM US
2019-04-25T04:02:37Z,2019-04-25T04:03:01Z,Easy Spirit,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,192000000000.00,Easy Spirit Womens Garima Closed Toe Mary Jane Flats,50.99,50.99,TRUE,2019-04-25T09:11:21Z,Online only: 32% off,12,12
2019-04-25T04:02:38Z,2019-04-25T04:03:01Z,Easy Spirit,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,White,192000000000.00,Easy Spirit Womens Devitt Leather Closed Toe Oxfords,80.95,80.95,TRUE,"2019-04-19T06:09:20Z,2019-04-19T06:09:11Z,2019-04-19T06:09:22Z",Online only,8,8
2019-04-25T04:02:38Z,2019-04-25T04:03:01Z,City Classified,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Beige,666000000000.00,City Classified Women's Curvy Round Closed Toe Ankle Strap Flat Sandal,21.99,21.99,FALSE,"2019-04-25T04:03:01Z,2019-04-25T04:02:38Z",Online only,8 BM US,8 BM US
2019-04-25T04:02:38Z,2019-04-25T04:03:01Z,Easy Spirit,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,400000000000.00,Easy Spirit Womens Motion Leather Almond Toe Oxfords,42.83,42.83,TRUE,2019-04-19T06:09:11Z,Online only: 46% off,8.5,8.5
2019-04-25T04:02:38Z,2019-04-25T04:03:01Z,City Classified,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Beige,666000000000.00,City Classified Women's Curvy Round Closed Toe Ankle Strap Flat Sandal,21.99,21.99,FALSE,"2019-04-25T04:03:01Z,2019-04-25T04:02:38Z",Online only,10 BM US,10 BM US
2019-04-25T04:02:40Z,2019-04-25T04:02:40Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Nappa Leather/Stretch,887000000000.00,Women's SoftWalk Tanglewood,95.99,95.99,TRUE,2019-04-25T04:02:40Z,Online only,10 M,10 M
2019-04-25T04:02:40Z,2019-04-25T04:02:40Z,Pleaser,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Rose Gold Glitter,885000000000.00,Women's Pleaser Flamingo 1018G Open Toe Bootie,95.95,95.95,TRUE,"2019-04-19T07:05:01Z,2019-04-19T06:59:47Z",Online only,6,6
2019-04-25T04:02:40Z,2019-04-25T04:02:40Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Off White Nappa Leather/Stretch,887246000000.00,Women's SoftWalk Tanglewood,95.99,95.99,TRUE,2019-04-25T04:02:40Z,Online only,9.5 M,9.5 M
2019-04-25T04:02:40Z,2019-04-25T04:02:40Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Nappa Leather/Stretch,887000000000.00,Women's SoftWalk Tanglewood,109.32,109.32,TRUE,2019-04-25T04:02:40Z,Online only,9.5 M,9.5 M
2019-04-25T04:02:39Z,2019-04-25T04:02:39Z,City Classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Pink,665503000000.00,"City Classified Women's Curvy Round Closed Toe Ankle Strap Flat Sandal (Pink, 10 B(M) US)",21.99,21.99,FALSE,2019-04-25T04:02:39Z,Online only,7 BM US,7 BM US
2019-04-25T04:02:39Z,2019-04-25T04:02:39Z,City Classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Pink,665503000000.00,"City Classified Women's Curvy Round Closed Toe Ankle Strap Flat Sandal (Pink, 10 B(M) US)",21.99,21.99,FALSE,2019-04-25T04:02:39Z,Online only,6 BM US,6 BM US
2019-04-25T04:02:39Z,2019-04-25T04:02:39Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Silver,870000000000.00,Women's Pointed Toe Asymmetrical Strap Glitter Heels,37.99,37.99,FALSE,2019-04-25T12:35:00.000Z,Online only: 49% off,10,10
2019-04-25T04:02:37Z,2019-04-25T04:02:37Z,City Classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Pink,666000000000.00,"City Classified Women's Curvy Round Closed Toe Ankle Strap Flat Sandal (Pink, 10 B(M) US)",21.99,21.99,FALSE,2019-04-25T04:02:37Z,Online only,9 BM US,9 BM US
2019-04-25T04:02:36Z,2019-04-25T04:02:36Z,City Classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,691000000000.00,"City Classified Women's Faux Leather Mid Calf Stacked Heel Boot (Tan, 9 B(M) US)",41.99,41.99,TRUE,2019-04-19T07:09:29Z,Online only,6 BM US,6 BM US
2019-04-25T04:01:51Z,2019-04-25T04:01:51Z,Earth Origin,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Almond,692000000000.00,Earth Origins PORTIA Womens Suede Knee High Side Zip Boots,34.97,34.97,FALSE,2019-04-27T12:56:00.000Z,Online only,12,12
2019-04-25T04:01:50Z,2019-04-25T04:01:50Z,City Classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Orange,665503000000.00,City Classified Wome's Pointy Toe Cutout Ankle Strap Flat Sandal,22.99,22.99,FALSE,2019-04-25T04:01:50Z,Online only,10 BM US,10 BM US
2019-04-25T04:01:37Z,2019-04-25T04:01:37Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Leather,193000000000.00,Women's SoftWalk Bolinas Thong Sandal,99.95,99.95,TRUE,2019-04-25T04:01:37Z,Online only,7.5,7.5
2019-04-25T04:01:36Z,2019-04-25T04:01:36Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Sand Leather,192681000000.00,Women's SoftWalk Bolinas Thong Sandal,99.95,99.95,FALSE,2019-04-25T04:01:36Z,Online only,12,12
2019-04-25T04:01:36Z,2019-04-25T04:01:36Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Blue,870000000000.00,Brinley Co. Womens Comfort Vintage Bootie,49.99,49.99,TRUE,2019-04-27T12:56:00.000Z,Online only: 44% off,5.5,5.5
2019-04-25T04:01:36Z,2019-04-25T04:01:36Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Taupe,870000000000.00,Brinley Co. Womens Comfort Wide Calf Faux Suede Riding Boot,54.99,54.99,TRUE,2019-04-19T07:00:07Z,Was 99.99,7.5,7.5
2019-04-25T04:01:36Z,2019-04-25T04:01:36Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Sand Leather,193000000000.00,Women's SoftWalk Bolinas Thong Sandal,99.95,99.95,FALSE,2019-04-25T04:01:36Z,Online only,8.5,8.5
2019-04-25T04:01:35Z,2019-04-25T04:01:35Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Grey,870000000000.00,Brinley Co. Womens Comfort Vintage Bootie,49.99,49.99,TRUE,2019-04-27T12:56:00.000Z,Online only: 44% off,7,7
2019-04-25T04:01:35Z,2019-04-25T04:01:35Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Sand Leather,192681000000.00,Women's SoftWalk Bolinas Thong Sandal,99.95,99.95,FALSE,2019-04-25T04:01:35Z,Online only,10,10
2019-04-25T04:01:35Z,2019-04-25T04:01:35Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Leather,193000000000.00,Women's SoftWalk Bolinas Thong Sandal,99.95,99.95,FALSE,2019-04-25T04:01:35Z,Online only,6,6
2019-04-25T04:01:35Z,2019-04-25T04:01:35Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Sand Leather,192681000000.00,Women's SoftWalk Bolinas Thong Sandal,99.95,99.95,FALSE,2019-04-25T04:01:35Z,Online only,9,9
2019-04-25T04:01:35Z,2019-04-25T04:01:35Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Leather,193000000000.00,Women's SoftWalk Bolinas Thong Sandal,99.95,99.95,FALSE,2019-04-25T04:01:35Z,Online only,6.5,6.5
2019-04-25T04:01:35Z,2019-04-25T04:01:35Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Leather,193000000000.00,Women's SoftWalk Bolinas Thong Sandal,99.95,99.95,FALSE,2019-04-25T04:01:35Z,Online only,10.5,10.5
2019-04-25T04:01:35Z,2019-04-25T04:01:35Z,SoftWalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Sand Leather,192681000000.00,Women's SoftWalk Bolinas Thong Sandal,99.95,99.95,TRUE,2019-04-25T04:01:35Z,Online only,5.5,5.5
2019-04-25T04:01:06Z,2019-04-25T04:01:09Z,Bamboo,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Beige Snake,791000000000.00,"1-Hibiscus01 by Bamboo, Classic High Heel Pointy Toe Dress Plain Pump, Women New Shoes",29.99,29.99,FALSE,2019-04-25T12:36:00.000Z,Online only,US 9,US 9
2019-04-25T04:01:06Z,2019-04-25T04:01:09Z,Ziginy,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Silver,190047000000.00,Ziginy Womens Melaa Split Toe Casual Strappy Sandals,40.98,40.98,TRUE,"2019-04-25T04:01:09Z,2019-04-25T04:01:06Z",Online only: 35% off,8.5,8.5
2019-04-25T04:01:07Z,2019-04-25T04:01:07Z,SoftWalk Footwear,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Metallic Multi,887000000000.00,"Softwalk Women's St Helena Platform Sandal,Black,10.5 M US",120,120,TRUE,2019-04-25T04:01:07Z,Online only,10 BM US,10 BM US
2019-04-25T04:01:07Z,2019-04-25T04:01:07Z,SoftWalk Footwear,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Natural Multi,887000000000.00,"Softwalk Women's St Helena Platform Sandal,Black,10.5 M US",120,120,TRUE,2019-04-25T04:01:07Z,Online only,9 BM US,9 BM US
2019-04-25T04:00:38Z,2019-04-25T04:00:38Z,LifeStride,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,728000000000.00,Lifestride Women's Darcy Wedge Pump,74.07,74.07,FALSE,2019-04-25T12:37:00.000Z,Online only,10,10
