cncode,yr,deflator,weight,age,hhsize,male,married,literate,yedu,urban,labor,haccount,hloan_rec,own_house,yhtot,d_labor1,d_labor2,d_labor3,d_age1,d_age2,d_age3,d_age4,yhtot_usd
ALB,2002,0.006499957,93,59,6,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,140,75,3,1,1,1,12,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,39,7,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,296,55,4,1,1,1,15,1,2,,,1,192000,0,1,0,0,0,1,0,1247.991699
ALB,2002,0.006499957,93,62,8,1,1,1,4,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,241,28,8,1,1,1,8,0,1,,,1,660400,1,0,0,0,1,0,0,4292.571289
ALB,2002,0.006499957,158,74,5,1,1,1,8,1,3,,,1,394000,0,0,1,0,0,0,1,2560.98291
ALB,2002,0.006499957,93,28,4,1,1,1,8,0,1,,,1,120000,1,0,0,0,1,0,0,779.994812
ALB,2002,0.006499957,140,47,4,1,1,1,12,1,1,,,1,423000,1,0,0,0,0,1,0,2749.481689
ALB,2002,0.006499957,140,74,6,1,1,0,,1,3,,,1,770000,0,0,1,0,0,0,1,5004.966797
ALB,2002,0.006499957,241,75,6,1,1,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,66,6,1,1,1,15,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,178,58,5,1,1,1,17,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,93,34,5,1,1,1,15,0,3,,,1,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,93,72,8,1,1,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,318,39,4,1,1,1,15,1,1,,,1,480000,1,0,0,0,1,0,0,3119.979248
ALB,2002,0.006499957,412,32,6,1,1,1,8,0,3,,,1,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,178,41,5,1,1,1,8,1,1,,,1,96000,1,0,0,0,0,1,0,623.9958496
ALB,2002,0.006499957,178,71,5,0,0,0,,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,178,44,4,1,1,1,17,1,1,,,1,324000,1,0,0,0,0,1,0,2105.986084
ALB,2002,0.006499957,93,59,6,1,1,1,8,0,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,241,26,4,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,412,44,5,1,1,1,8,0,2,,,1,0,0,1,0,0,0,1,0,0
ALB,2002,0.006499957,412,26,7,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,241,66,4,1,1,1,4,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,73,2,1,1,1,,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,140,47,4,1,1,1,8,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,412,63,2,1,1,1,5,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,93,58,2,1,1,1,8,0,1,,,1,164000,1,0,0,0,0,1,0,1065.99292
ALB,2002,0.006499957,296,46,4,1,1,1,17,1,1,,,1,281000,1,0,0,0,0,1,0,1826.487915
ALB,2002,0.006499957,307,33,3,1,1,1,17,1,1,,,1,452200,1,0,0,0,1,0,0,2939.280518
ALB,2002,0.006499957,170,43,6,1,1,1,15,1,3,,,1,180000,0,0,1,0,0,1,0,1169.992188
ALB,2002,0.006499957,93,39,6,1,1,1,8,0,1,,,1,249000,1,0,0,0,1,0,0,1618.489258
ALB,2002,0.006499957,41,45,5,1,1,1,12,1,1,,,0,216000,1,0,0,0,0,1,0,1403.990723
ALB,2002,0.006499957,93,44,5,1,1,1,15,0,1,,,1,180000,1,0,0,0,0,1,0,1169.992188
ALB,2002,0.006499957,93,65,1,1,0,1,8,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,50,4,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,412,24,3,1,1,1,8,0,1,,,1,156000,1,0,0,0,1,0,0,1013.993286
ALB,2002,0.006499957,41,34,5,1,1,1,12,1,1,,,0,180000,1,0,0,0,1,0,0,1169.992188
ALB,2002,0.006499957,178,48,4,1,1,1,17,1,1,,,1,240000,1,0,0,0,0,1,0,1559.989624
ALB,2002,0.006499957,41,46,5,1,1,1,8,1,2,,,1,204000,0,1,0,0,0,1,0,1325.991211
ALB,2002,0.006499957,241,46,5,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,412,33,5,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,412,45,7,1,1,1,8,0,2,,,1,0,0,1,0,0,0,1,0,0
ALB,2002,0.006499957,93,40,5,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,140,63,4,1,1,1,17,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,46,5,1,1,1,8,0,1,,,1,84000,1,0,0,0,0,1,0,545.9963989
ALB,2002,0.006499957,412,43,4,1,1,1,12,0,2,,,1,0,0,1,0,0,0,1,0,0
ALB,2002,0.006499957,318,73,10,1,1,1,4,1,3,,,1,180000,0,0,1,0,0,0,1,1169.992188
ALB,2002,0.006499957,241,41,5,1,1,1,8,0,1,,,1,360000,1,0,0,0,0,1,0,2339.984375
ALB,2002,0.006499957,41,39,6,1,1,1,17,1,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,93,53,5,0,0,1,8,0,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,143,45,4,1,1,1,15,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,41,66,9,1,1,1,8,1,3,,,1,151200,0,0,1,0,0,0,1,982.793457
ALB,2002,0.006499957,241,58,6,1,1,1,8,0,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,241,55,6,1,1,1,4,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,140,68,5,1,1,1,15,1,3,,,1,154000,0,0,1,0,0,0,1,1000.993347
ALB,2002,0.006499957,41,44,4,1,1,1,11,1,1,,,1,180600,1,0,0,0,0,1,0,1173.892212
ALB,2002,0.006499957,178,45,4,1,1,1,4,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,241,44,5,1,1,1,8,0,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,93,44,7,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,140,39,4,1,1,1,8,1,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,41,48,1,1,0,1,17,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,184,47,5,1,1,1,15,1,1,,,1,180000,1,0,0,0,0,1,0,1169.992188
ALB,2002,0.006499957,178,44,5,1,1,1,12,1,1,,,1,410000,1,0,0,0,0,1,0,2664.982178
ALB,2002,0.006499957,140,58,5,1,1,1,17,1,1,,,1,780000,1,0,0,0,0,1,0,5069.966309
ALB,2002,0.006499957,412,61,4,1,1,1,0,0,1,,,1,600000,1,0,0,0,0,0,1,3899.974121
ALB,2002,0.006499957,140,32,3,1,1,1,15,1,1,,,0,1080000,1,0,0,0,1,0,0,7019.953613
ALB,2002,0.006499957,140,75,6,1,1,1,17,1,3,,,1,300000,0,0,1,0,0,0,1,1949.987061
ALB,2002,0.006499957,41,30,4,0,0,1,8,1,1,,,1,88000,1,0,0,0,1,0,0,571.9962158
ALB,2002,0.006499957,93,33,4,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,241,36,4,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,93,50,5,1,1,1,15,0,1,,,1,385000,1,0,0,0,0,1,0,2502.483398
ALB,2002,0.006499957,296,79,6,1,1,1,5,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,158,64,5,1,1,1,17,1,3,,,1,360000,0,0,1,0,0,0,1,2339.984375
ALB,2002,0.006499957,41,65,2,1,1,1,8,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,318,56,4,1,1,1,5,1,1,,,1,156000,1,0,0,0,0,1,0,1013.993286
ALB,2002,0.006499957,41,36,4,1,1,1,17,1,1,,,1,195000,1,0,0,0,1,0,0,1267.491577
ALB,2002,0.006499957,93,32,4,1,1,1,12,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,275,64,5,0,0,1,8,1,3,,,0,438000,0,0,1,0,0,0,1,2846.981201
ALB,2002,0.006499957,276,58,3,1,1,1,15,1,1,,,1,404000,1,0,0,0,0,1,0,2625.982666
ALB,2002,0.006499957,412,56,3,1,1,1,4,0,1,,,1,540000,1,0,0,0,0,1,0,3509.976807
ALB,2002,0.006499957,93,31,5,1,1,1,8,0,3,,,1,0,0,0,1,0,1,0,0,0
ALB,2002,0.006499957,41,50,1,0,0,1,8,1,2,,,1,0,0,1,0,0,0,1,0,0
ALB,2002,0.006499957,412,56,9,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,412,47,6,1,1,1,4,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,35,4,1,1,1,12,1,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,412,36,2,1,0,0,,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,41,46,6,1,1,1,8,1,1,,,1,100000,1,0,0,0,0,1,0,649.9956665
ALB,2002,0.006499957,93,72,10,1,1,1,8,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,140,37,4,1,1,1,17,1,1,,,1,325000,1,0,0,0,1,0,0,2112.486084
ALB,2002,0.006499957,241,53,4,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,178,46,3,1,1,1,12,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,412,39,4,1,1,1,15,0,1,,,0,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,41,47,7,1,1,1,12,1,1,,,1,380000,1,0,0,0,0,1,0,2469.983643
ALB,2002,0.006499957,158,44,4,1,1,1,8,1,1,,,1,154000,1,0,0,0,0,1,0,1000.993347
ALB,2002,0.006499957,412,52,4,1,1,1,4,0,1,,,1,24000,1,0,0,0,0,1,0,155.9989624
ALB,2002,0.006499957,93,47,6,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,38,4,1,1,1,12,1,1,,,1,200000,1,0,0,0,1,0,0,1299.991333
ALB,2002,0.006499957,93,80,8,0,0,0,,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,64,2,1,1,1,4,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,41,37,5,1,1,1,15,1,1,,,1,162000,1,0,0,0,1,0,0,1052.993042
ALB,2002,0.006499957,93,30,4,1,1,1,8,0,1,,,1,250000,1,0,0,0,1,0,0,1624.989258
ALB,2002,0.006499957,276,57,4,1,1,1,15,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,93,39,6,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,41,62,3,1,1,1,15,1,1,,,1,180000,1,0,0,0,0,0,1,1169.992188
ALB,2002,0.006499957,241,52,4,1,1,1,8,0,1,,,1,408000,1,0,0,0,0,1,0,2651.982422
ALB,2002,0.006499957,41,29,3,1,1,1,8,1,1,,,0,252000,1,0,0,0,1,0,0,1637.989136
ALB,2002,0.006499957,241,65,5,1,0,1,4,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,170,41,3,1,1,1,17,1,1,,,0,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,318,47,4,1,1,1,8,1,1,,,1,380000,1,0,0,0,0,1,0,2469.983643
ALB,2002,0.006499957,184,69,4,1,1,1,8,1,1,,,1,87400,1,0,0,0,0,0,1,568.0962524
ALB,2002,0.006499957,170,78,1,0,0,1,0,1,3,,,0,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,41,3,1,1,1,8,0,1,,,1,360000,1,0,0,0,0,1,0,2339.984375
ALB,2002,0.006499957,412,69,3,1,1,1,15,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,61,2,1,1,1,4,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,412,75,5,1,0,1,5,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,30,3,1,1,1,8,0,1,,,0,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,184,50,5,1,1,1,15,1,1,,,1,309000,1,0,0,0,0,1,0,2008.486694
ALB,2002,0.006499957,412,54,5,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,44,4,1,1,1,17,1,1,,,1,356400,1,0,0,0,0,1,0,2316.584717
ALB,2002,0.006499957,412,41,5,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,241,50,7,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,57,3,1,1,1,17,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,296,35,4,1,1,1,12,1,1,,,1,223200,1,0,0,0,1,0,0,1450.790405
ALB,2002,0.006499957,158,75,5,0,0,1,4,1,3,,,1,416000,0,0,1,0,0,0,1,2703.981934
ALB,2002,0.006499957,178,37,8,1,1,1,17,1,1,,,1,161200,1,0,0,0,1,0,0,1047.793091
ALB,2002,0.006499957,140,66,3,1,1,1,17,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,41,40,8,1,1,1,8,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,93,49,6,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,276,69,3,1,1,1,15,1,1,,,1,300000,1,0,0,0,0,0,1,1949.987061
ALB,2002,0.006499957,296,36,4,1,1,1,12,1,1,,,1,192000,1,0,0,0,1,0,0,1247.991699
ALB,2002,0.006499957,143,47,4,1,1,1,12,1,1,,,1,214000,1,0,0,0,0,1,0,1390.990723
ALB,2002,0.006499957,412,61,6,1,1,1,0,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,41,53,1,1,0,1,4,1,1,,,0,72000,1,0,0,0,0,1,0,467.9968872
ALB,2002,0.006499957,241,61,4,1,1,1,17,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,170,61,4,1,1,1,8,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,274,66,5,1,1,1,8,1,3,,,1,108000,0,0,1,0,0,0,1,701.9953613
ALB,2002,0.006499957,41,36,8,0,1,1,10,1,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,41,34,4,1,1,1,12,1,2,,,1,180000,0,1,0,0,1,0,0,1169.992188
ALB,2002,0.006499957,93,69,3,1,1,1,8,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,41,53,4,1,1,1,12,1,1,,,1,520000,1,0,0,0,0,1,0,3379.977539
ALB,2002,0.006499957,178,28,3,1,0,1,15,1,1,,,1,600000,1,0,0,0,1,0,0,3899.974121
ALB,2002,0.006499957,93,43,8,1,1,1,15,0,1,,,1,173500,1,0,0,0,0,1,0,1127.742554
ALB,2002,0.006499957,178,67,4,1,1,1,10,1,3,,,1,108000,0,0,1,0,0,0,1,701.9953613
ALB,2002,0.006499957,93,56,6,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,275,68,3,1,1,1,15,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,274,73,2,1,1,1,4,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,66,6,1,1,1,4,0,3,,,1,166000,0,0,1,0,0,0,1,1078.992798
ALB,2002,0.006499957,41,32,3,0,0,1,12,1,1,,,1,180000,1,0,0,0,1,0,0,1169.992188
ALB,2002,0.006499957,143,66,3,0,0,1,3,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,58,8,1,1,1,12,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,56,6,0,0,1,12,1,3,,,1,144000,0,0,1,0,0,1,0,935.9937744
ALB,2002,0.006499957,241,59,5,0,0,1,4,0,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,241,44,5,1,1,1,8,0,1,,,1,240000,1,0,0,0,0,1,0,1559.989624
ALB,2002,0.006499957,241,47,5,1,1,1,17,0,1,,,1,443000,1,0,0,0,0,1,0,2879.480957
ALB,2002,0.006499957,170,42,5,1,1,1,15,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,140,51,2,1,1,1,15,1,3,,,1,720000,0,0,1,0,0,1,0,4679.96875
ALB,2002,0.006499957,241,44,4,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,178,51,4,1,1,1,8,1,1,,,1,1080000,1,0,0,0,0,1,0,7019.953613
ALB,2002,0.006499957,158,75,6,1,1,1,,1,3,,,1,442000,0,0,1,0,0,0,1,2872.980957
ALB,2002,0.006499957,241,53,4,1,1,1,15,0,1,,,1,520000,1,0,0,0,0,1,0,3379.977539
ALB,2002,0.006499957,41,45,5,1,1,1,15,1,1,,,1,711000,1,0,0,0,0,1,0,4621.469238
ALB,2002,0.006499957,296,41,5,1,1,1,12,1,1,,,0,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,296,67,5,1,1,1,8,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,41,57,4,1,1,1,8,1,1,,,1,112500,1,0,0,0,0,1,0,731.2451172
ALB,2002,0.006499957,41,77,2,1,1,1,8,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,412,65,6,1,0,1,4,0,3,,,1,180000,0,0,1,0,0,0,1,1169.992188
ALB,2002,0.006499957,412,61,2,0,0,1,4,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,189,46,4,1,1,1,10,1,1,,,0,117600,1,0,0,0,0,1,0,764.3948975
ALB,2002,0.006499957,275,50,5,1,1,1,8,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,41,45,4,1,1,1,12,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,140,67,4,1,0,1,17,1,3,,,1,1260000,0,0,1,0,0,0,1,8189.945801
ALB,2002,0.006499957,41,52,5,1,1,1,8,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,64,7,1,1,1,17,1,1,,,1,361000,1,0,0,0,0,0,1,2346.484375
ALB,2002,0.006499957,276,47,8,1,1,1,8,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,178,68,2,1,1,1,8,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,158,61,2,0,0,0,,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,41,54,11,1,1,1,12,1,3,,,1,198000,0,0,1,0,0,1,0,1286.991455
ALB,2002,0.006499957,241,36,5,1,1,1,8,0,1,,,0,150000,1,0,0,0,1,0,0,974.9935303
ALB,2002,0.006499957,412,31,5,1,1,1,8,0,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,140,48,4,1,1,1,12,1,1,,,1,650000,1,0,0,0,0,1,0,4224.972168
ALB,2002,0.006499957,93,59,6,1,1,0,,0,3,,,0,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,93,46,6,1,1,1,8,0,1,,,1,98400,1,0,0,0,0,1,0,639.5957642
ALB,2002,0.006499957,318,46,2,1,1,1,15,1,1,,,1,108000,1,0,0,0,0,1,0,701.9953613
ALB,2002,0.006499957,41,40,3,1,1,1,15,1,2,,,0,164500,0,1,0,0,0,1,0,1069.24292
ALB,2002,0.006499957,93,79,2,1,1,0,,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,241,53,3,0,0,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,412,67,2,1,1,1,4,0,1,,,1,0,1,0,0,0,0,0,1,0
ALB,2002,0.006499957,143,34,4,1,1,1,15,1,1,,,0,170000,1,0,0,0,1,0,0,1104.992676
ALB,2002,0.006499957,296,52,6,1,1,1,12,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,178,33,4,1,1,1,8,1,1,,,0,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,41,41,6,1,1,1,10,1,1,,,1,180000,1,0,0,0,0,1,0,1169.992188
ALB,2002,0.006499957,93,57,11,1,1,1,8,0,1,,,1,216000,1,0,0,0,0,1,0,1403.990723
ALB,2002,0.006499957,241,34,5,1,1,1,15,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,41,34,4,1,1,1,17,1,1,,,1,512500,1,0,0,0,1,0,0,3331.227783
ALB,2002,0.006499957,178,36,4,1,1,1,8,1,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,178,49,5,1,1,1,12,1,1,,,1,585800,1,0,0,0,0,1,0,3807.674805
ALB,2002,0.006499957,93,42,7,1,1,1,12,0,1,,,1,300000,1,0,0,0,0,1,0,1949.987061
ALB,2002,0.006499957,296,45,4,1,1,1,8,1,1,,,1,288000,1,0,0,0,0,1,0,1871.987549
ALB,2002,0.006499957,241,69,2,1,1,1,8,0,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,178,42,5,1,1,1,12,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,241,44,2,1,1,1,8,0,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,276,59,5,1,1,1,8,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,140,62,3,1,1,1,17,1,1,,,1,260000,1,0,0,0,0,0,1,1689.98877
ALB,2002,0.006499957,158,54,2,1,0,1,8,1,2,,,1,0,0,1,0,0,0,1,0,0
ALB,2002,0.006499957,184,72,1,0,0,1,4,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,34,4,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,241,43,5,1,1,1,15,0,1,,,1,150000,1,0,0,0,0,1,0,974.9935303
ALB,2002,0.006499957,143,59,4,1,1,1,0,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,296,54,2,0,0,1,8,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,241,30,5,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,93,39,8,1,1,1,8,0,1,,,1,190000,1,0,0,0,1,0,0,1234.991821
ALB,2002,0.006499957,275,55,3,1,1,1,15,1,2,,,1,192000,0,1,0,0,0,1,0,1247.991699
ALB,2002,0.006499957,93,35,5,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,140,59,4,1,1,1,17,1,1,,,1,702000,1,0,0,0,0,1,0,4562.969727
ALB,2002,0.006499957,275,49,6,1,1,1,8,1,1,,,1,700000,1,0,0,0,0,1,0,4549.969727
ALB,2002,0.006499957,241,49,5,1,1,1,15,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,143,49,12,1,1,0,,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,241,37,6,1,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,296,60,3,1,1,1,15,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,48,8,1,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,32,4,0,1,1,8,1,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,41,46,7,1,1,1,12,1,1,,,1,234000,1,0,0,0,0,1,0,1520.989868
ALB,2002,0.006499957,241,56,5,1,1,1,8,0,3,,,1,120500,0,0,1,0,0,1,0,783.244812
ALB,2002,0.006499957,170,37,4,1,1,1,15,1,1,,,1,371400,1,0,0,0,1,0,0,2414.083984
ALB,2002,0.006499957,276,45,4,1,1,1,8,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,140,72,3,1,1,1,4,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,93,41,6,0,1,1,8,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,36,6,1,1,1,12,1,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,241,44,4,1,1,1,17,0,1,,,1,432000,1,0,0,0,0,1,0,2807.981445
ALB,2002,0.006499957,41,54,5,1,1,1,4,1,3,,,1,8000,0,0,1,0,0,1,0,51.99965286
ALB,2002,0.006499957,158,43,4,1,1,1,15,1,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,41,39,4,1,1,1,15,1,1,,,1,180000,1,0,0,0,1,0,0,1169.992188
ALB,2002,0.006499957,412,21,4,0,1,1,8,0,1,,,1,0,1,0,0,0,1,0,0,0
ALB,2002,0.006499957,276,31,3,1,1,1,15,1,1,,,1,240000,1,0,0,0,1,0,0,1559.989624
ALB,2002,0.006499957,93,38,5,1,1,1,8,0,1,,,1,210000,1,0,0,0,1,0,0,1364.990967
ALB,2002,0.006499957,93,36,5,1,1,1,8,0,2,,,1,0,0,1,0,0,1,0,0,0
ALB,2002,0.006499957,241,41,5,1,1,1,8,0,1,,,1,300000,1,0,0,0,0,1,0,1949.987061
ALB,2002,0.006499957,178,45,4,1,1,1,17,1,1,,,1,403000,1,0,0,0,0,1,0,2619.482666
ALB,2002,0.006499957,41,38,4,1,1,1,12,1,1,,,1,252000,1,0,0,0,1,0,0,1637.989136
ALB,2002,0.006499957,143,45,4,0,1,1,12,1,3,,,1,0,0,0,1,0,0,1,0,0
ALB,2002,0.006499957,93,46,8,1,1,1,10,0,1,,,1,161000,1,0,0,0,0,1,0,1046.493042
ALB,2002,0.006499957,178,68,2,1,1,1,8,1,3,,,1,0,0,0,1,0,0,0,1,0
ALB,2002,0.006499957,241,44,4,1,1,1,10,0,1,,,1,696000,1,0,0,0,0,1,0,4523.969727
ALB,2002,0.006499957,93,50,5,1,1,1,12,0,1,,,1,0,1,0,0,0,0,1,0,0
ALB,2002,0.006499957,170,32,4,1,1,1,8,1,1,,,0,360000,1,0,0,0,1,0,0,2339.984375
ALB,2002,0.006499957,241,54,5,1,1,1,17,0,1,,,1,300000,1,0,0,0,0,1,0,1949.987061
ALB,2002,0.006499957,170,43,5,1,1,1,8,1,1,,,0,168000,1,0,0,0,0,1,0,1091.992798
ALB,2002,0.006499957,41,58,7,1,1,1,17,1,2,,,1,144000,0,1,0,0,0,1,0,935.9937744
ALB,2002,0.006499957,276,49,4,1,1,1,8,1,1,,,1,300000,1,0,0,0,0,1,0,1949.987061
